"dataset","dataset_label","replicate","scenario","taxon","observed_prevalence","prevalence_H","prevalence_Case","positive_samples_H","positive_samples_Case","total_count","dasra_retained","dasra_formed_structural_absence","dasra_regular_structural_absence","dasra_nonregular_structural_absence","dasra_formed_relative_abundance","dasra_formed_omnibus","dasra_both_components_formed","dasra_reason_structural_absence","dasra_reason_relative_abundance","dasra_warning_structural_absence","dasra_warning_relative_abundance"
"VilaAV_2018","Vila 2018",2,"fourfold","Acidaminococcus",0.1,0.06,0.14,6,14,4185,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",2,"fourfold","Agathobaculum",0.72,0.68,0.76,68,76,4179,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",2,"fourfold","Akkermansia",0.31,0.33,0.29,33,29,9735,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",2,"fourfold","Alistipes",0.7,0.65,0.75,65,75,14399,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",2,"fourfold","Anaerobutyricum",0.805,0.78,0.83,78,83,13987,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",2,"fourfold","Anaerostipes",0.885,0.86,0.91,86,91,24923,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",2,"fourfold","Bacteroides",0.935,0.9,0.97,90,97,53699,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",2,"fourfold","Barnesiella",0.5,0.45,0.55,45,55,5210,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",2,"fourfold","Bifidobacterium",0.91,0.93,0.89,93,89,113473,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",2,"fourfold","Blautia",0.965,0.96,0.97,96,97,40998,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",2,"fourfold","Clostridium",0.58,0.52,0.64,52,64,5876,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",2,"fourfold","Collinsella",0.775,0.77,0.78,77,78,42576,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",2,"fourfold","Coprococcus",0.75,0.73,0.77,73,77,19891,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",2,"fourfold","Dorea",0.865,0.84,0.89,84,89,34134,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",2,"fourfold","Enterococcus",0.165,0.14,0.19,14,19,3413,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",2,"fourfold","Escherichia",0.375,0.38,0.37,38,37,6707,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",2,"fourfold","Eubacterium",0.805,0.77,0.84,77,84,15232,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",2,"fourfold","Faecalibacterium",0.795,0.75,0.84,75,84,44643,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",2,"fourfold","Firmicutes_unclassified",0.685,0.67,0.7,67,70,7816,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",2,"fourfold","Fusicatenibacter",0.765,0.73,0.8,73,80,38955,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",2,"fourfold","Lachnospira",0.595,0.52,0.67,52,67,6277,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",2,"fourfold","Lachnospiraceae_unclassified",0.725,0.69,0.76,69,76,40719,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",2,"fourfold","Lactobacillus",0.315,0.27,0.36,27,36,5356,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",2,"fourfold","Mediterraneibacter",0.91,0.9,0.92,90,92,37865,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",2,"fourfold","Parabacteroides",0.755,0.77,0.74,77,74,7492,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",2,"fourfold","Phocaeicola",0.865,0.88,0.85,88,85,36877,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",2,"fourfold","Prevotella",0.22,0.19,0.25,19,25,19348,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",2,"fourfold","Roseburia",0.875,0.84,0.91,84,91,42685,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",2,"fourfold","Ruminococcus",0.65,0.57,0.73,57,73,51044,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",2,"fourfold","Streptococcus",0.905,0.87,0.94,87,94,23538,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",3,"balanced","Acidaminococcus",0.1,0.1,0.1,10,10,4116,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",3,"balanced","Agathobaculum",0.745,0.7,0.79,70,79,4245,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",3,"balanced","Akkermansia",0.335,0.28,0.39,28,39,9146,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",3,"balanced","Alistipes",0.725,0.73,0.72,73,72,15953,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",3,"balanced","Anaerobutyricum",0.82,0.78,0.86,78,86,13702,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",3,"balanced","Anaerostipes",0.88,0.89,0.87,89,87,28324,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",3,"balanced","Bacteroides",0.935,0.91,0.96,91,96,57408,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"VilaAV_2018","Vila 2018",3,"balanced","Barnesiella",0.495,0.48,0.51,48,51,4612,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
