"dataset","dataset_label","replicate","scenario","n_H","n_Case","median_depth_H","median_depth_Case","depth_ratio_Case_to_H","minimum_depth","maximum_depth","group_seed","count_seed"
"VilaAV_2018","Vila 2018",74,"fourfold",100,100,1509.5,5738.5,3.80158993044054,300,16385,10974794,11174897
"VilaAV_2018","Vila 2018",75,"balanced",100,100,4329,3722,0.85978285978286,1029,12406,10975803,11075903
"VilaAV_2018","Vila 2018",75,"fourfold",100,100,1514.5,5908.5,3.90128755364807,324,21069,10975803,11175906
"VilaAV_2018","Vila 2018",76,"balanced",100,100,3807.5,3992,1.04845699277741,1405,12809,10976812,11076912
"VilaAV_2018","Vila 2018",76,"fourfold",100,100,1383,6208,4.48879248011569,537,23027,10976812,11176915
"VilaAV_2018","Vila 2018",77,"balanced",100,100,4214.5,3934.5,0.933562700201685,985,13438,10977821,11077921
"VilaAV_2018","Vila 2018",77,"fourfold",100,100,1421,5756,4.05066854327938,511,17351,10977821,11177924
"VilaAV_2018","Vila 2018",78,"balanced",100,100,4390.5,4069,0.926773715977679,1273,16615,10978830,11078930
"VilaAV_2018","Vila 2018",78,"fourfold",100,100,1446.5,5557.5,3.84203249222261,418,23620,10978830,11178933
"VilaAV_2018","Vila 2018",79,"balanced",100,100,3816.5,3590,0.940652430237128,932,17962,10979839,11079939
"VilaAV_2018","Vila 2018",79,"fourfold",100,100,1543.5,5846,3.78749595076126,545,15505,10979839,11179942
"VilaAV_2018","Vila 2018",80,"balanced",100,100,3657.5,4014,1.09747095010253,1045,13924,10980848,11080948
"VilaAV_2018","Vila 2018",80,"fourfold",100,100,1532,6383,4.16644908616188,592,15801,10980848,11180951
"VilaAV_2018","Vila 2018",81,"balanced",100,100,3516,4028.5,1.1457622298066,1009,20100,10981857,11081957
"VilaAV_2018","Vila 2018",81,"fourfold",100,100,1512.5,6325,4.18181818181818,522,19077,10981857,11181960
"VilaAV_2018","Vila 2018",82,"balanced",100,100,4179,3805,0.91050490547978,1225,14332,10982866,11082966
"VilaAV_2018","Vila 2018",82,"fourfold",100,100,1556.5,6239.5,4.00867330549309,372,12025,10982866,11182969
"VilaAV_2018","Vila 2018",83,"balanced",100,100,4094.5,4117.5,1.00561729148858,1113,15926,10983875,11083975
"VilaAV_2018","Vila 2018",83,"fourfold",100,100,1570.5,6165.5,3.92581980261063,429,21426,10983875,11183978
"VilaAV_2018","Vila 2018",84,"balanced",100,100,4200,4199,0.999761904761905,983,12784,10984884,11084984
"VilaAV_2018","Vila 2018",84,"fourfold",100,100,1536.5,5916,3.8503091441588,556,17177,10984884,11184987
"VilaAV_2018","Vila 2018",85,"balanced",100,100,3783,4249.5,1.1233148295004,1161,13586,10985893,11085993
"VilaAV_2018","Vila 2018",85,"fourfold",100,100,1434,6421.5,4.47803347280335,401,19320,10985893,11185996
"VilaAV_2018","Vila 2018",86,"balanced",100,100,3990,3839.5,0.962280701754386,1197,19781,10986902,11087002
"VilaAV_2018","Vila 2018",86,"fourfold",100,100,1403.5,4951,3.52760954755967,413,15467,10986902,11187005
"VilaAV_2018","Vila 2018",87,"balanced",100,100,3793.5,3903,1.02886516409648,1043,15484,10987911,11088011
"VilaAV_2018","Vila 2018",87,"fourfold",100,100,1570,5594.5,3.56337579617834,434,16674,10987911,11188014
"VilaAV_2018","Vila 2018",88,"balanced",100,100,3991,3541,0.887246304184415,1514,15517,10988920,11089020
"VilaAV_2018","Vila 2018",88,"fourfold",100,100,1461,5944,4.0684462696783,419,27937,10988920,11189023
"VilaAV_2018","Vila 2018",89,"balanced",100,100,4114,3897,0.94725328147788,1012,11383,10989929,11090029
"VilaAV_2018","Vila 2018",89,"fourfold",100,100,1580,5562,3.52025316455696,427,18512,10989929,11190032
"VilaAV_2018","Vila 2018",90,"balanced",100,100,3668,3783.5,1.03148854961832,994,13398,10990938,11091038
"VilaAV_2018","Vila 2018",90,"fourfold",100,100,1515.5,5944,3.9221379082811,533,15960,10990938,11191041
