"dataset","dataset_label","replicate","scenario","taxon","observed_prevalence","prevalence_H","prevalence_Case","positive_samples_H","positive_samples_Case","total_count","dasra_retained","dasra_formed_structural_absence","dasra_regular_structural_absence","dasra_nonregular_structural_absence","dasra_formed_relative_abundance","dasra_formed_omnibus","dasra_both_components_formed","dasra_reason_structural_absence","dasra_reason_relative_abundance","dasra_warning_structural_absence","dasra_warning_relative_abundance"
"NogueraJulianHIV","Noguera-Julian HIV",2,"balanced","Bifidobacterium",0.73,0.69,0.77,69,77,5650,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"balanced","Blautia",0.995,0.99,1,99,100,28938,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","","expanded_numerical_bounds;ill_conditioned_jacobian;equilibrated_jacobian_extension;weakly_identified_root_plateau;multiple_numerical_roots;weak_identification"
"NogueraJulianHIV","Noguera-Julian HIV",2,"balanced","Catenibacterium",0.615,0.59,0.64,59,64,8631,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"balanced","Clostridium_IV",0.915,0.91,0.92,91,92,8709,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"balanced","Clostridium_sensu_stricto",0.67,0.61,0.73,61,73,3412,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"balanced","Clostridium_XI",0.81,0.77,0.85,77,85,10409,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"balanced","Clostridium_XlVa",0.995,1,0.99,100,99,33382,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"ok","multiple_root_effect_disagreement","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"balanced","Dialister",0.715,0.64,0.79,64,79,8381,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"balanced","Dorea",0.945,0.94,0.95,94,95,7603,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"balanced","Erysipelotrichaceae_incertae_sedis",0.8,0.75,0.85,75,85,5265,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"balanced","Faecalibacterium",0.985,0.97,1,97,100,69692,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","","expanded_numerical_bounds;ill_conditioned_jacobian;equilibrated_jacobian_extension;weakly_identified_root_plateau;multiple_numerical_roots;weak_identification"
"NogueraJulianHIV","Noguera-Julian HIV",2,"balanced","Flavonifractor",0.94,0.92,0.96,92,96,12148,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"balanced","Gemmiger",0.97,0.95,0.99,95,99,11227,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"balanced","Lachnospira",0.68,0.64,0.72,64,72,3944,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"balanced","Lachnospiracea_incertae_sedis",0.985,0.99,0.98,99,98,19997,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"balanced","Megasphaera",0.42,0.37,0.47,37,47,4439,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"balanced","Odoribacter",0.79,0.76,0.82,76,82,7242,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"balanced","Parabacteroides",0.875,0.87,0.88,87,88,15678,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"balanced","Paraprevotella",0.725,0.71,0.74,71,74,5988,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"balanced","Prevotella",0.865,0.84,0.89,84,89,158326,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"balanced","Roseburia",0.93,0.94,0.92,94,92,10685,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"balanced","Ruminococcus",0.89,0.83,0.95,83,95,16232,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"balanced","Ruminococcus2",0.865,0.83,0.9,83,90,3540,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"balanced","Streptococcus",0.71,0.76,0.66,76,66,6498,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"balanced","Succinivibrio",0.405,0.33,0.48,33,48,14568,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NogueraJulianHIV","Noguera-Julian HIV",2,"balanced","Sutterella",0.48,0.46,0.5,46,50,3384,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
