"dataset","taxon","method","family","component","reference_group","comparison_group","model_formula","available","reason","p_value","p_value_unfiltered","p_for_bh","q_value","native_q_value","significant","estimate","statistic","effect_definition","components_used","sensitivity_passed"
"ravel_vaginal_ethnicity","Lachnospiraceae_8","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.156516061638796,0.156516061638796,0.156516061638796,0.313032123277592,0.313032123277592,FALSE,,-1.41688667945177,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Lachnospiraceae_9","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.0415584292555578,0.0415584292555578,0.0415584292555578,0.123873033298646,0.123873033298646,FALSE,,-2.03791504961169,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Lachnospiraceae_Incertae_Sedis","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.716344751933205,0.716344751933205,0.716344751933205,0.834417284666747,0.834417284666747,FALSE,,-0.363348253197624,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Lactobacillales_1","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.104237653642703,0.104237653642703,0.104237653642703,0.221110174393612,0.221110174393612,FALSE,,1.62464766970631,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Lactobacillales_2","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.356616951968738,0.356616951968738,0.356616951968738,0.499263732756233,0.499263732756233,FALSE,,-0.921830583675016,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Lactobacillales_5","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.107510854748627,0.107510854748627,0.107510854748627,0.221345877423643,0.221345877423643,FALSE,,1.6094826089397,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Lactobacillales_6","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.000376159167253571,0.000376159167253571,0.000376159167253571,0.00292568241197222,0.00292568241197222,TRUE,,3.55626883238045,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Lactobacillales_7","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.0727763279141631,0.0727763279141631,0.0727763279141631,0.188679368666349,0.188679368666349,FALSE,,-1.79423086325729,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Lactobacillus_1","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.313895570100512,0.313895570100512,0.313895570100512,0.450513867646023,0.450513867646023,FALSE,,1.00708158439099,"score z; positive values indicate greater structural absence in the comparison group","",
"ravel_vaginal_ethnicity","Lactobacillus_2","DASRA structural absence","DASRA","structural absence","White","Black","group",TRUE,"Available",0.487215093546665,0.487215093546665,0.487215093546665,0.62009193724121,0.62009193724121,FALSE,,0.694745044721015,"score z; positive values indicate greater structural absence in the comparison group","",
