"dataset","dataset_label","replicate","scenario","taxon","observed_prevalence","prevalence_H","prevalence_Case","positive_samples_H","positive_samples_Case","total_count","sacat_retained","sacat_formed_structural_absence","sacat_regular_structural_absence","sacat_nonregular_structural_absence","sacat_formed_relative_abundance","sacat_formed_omnibus","sacat_both_components_formed","sacat_reason_structural_absence","sacat_reason_relative_abundance","sacat_warning_structural_absence","sacat_warning_relative_abundance"
"BaxterE_2016","Baxter 2016",1,"balanced","Akkermansia",0.845,0.88,0.81,88,81,25292,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"balanced","Alistipes",0.92,0.93,0.91,93,91,26838,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"balanced","Anaerostipes",0.98,0.97,0.99,97,99,30091,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"balanced","Bacteroides",1,1,1,100,100,122844,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"BaxterE_2016","Baxter 2016",1,"balanced","Bifidobacterium",0.755,0.8,0.71,80,71,8838,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"balanced","Blautia",1,1,1,100,100,129482,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"BaxterE_2016","Baxter 2016",1,"balanced","Clostridium_IV",0.985,0.98,0.99,98,99,17397,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"balanced","Clostridium_sensu_stricto",0.74,0.77,0.71,77,71,9598,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"balanced","Clostridium_XI",0.89,0.9,0.88,90,88,9700,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"balanced","Clostridium_XlVa",0.995,0.99,1,99,100,15264,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"balanced","Clostridium_XVIII",0.9,0.9,0.9,90,90,4993,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"balanced","Collinsella",0.61,0.68,0.54,68,54,7682,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"balanced","Coprococcus",0.875,0.91,0.84,91,84,9214,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"balanced","Dorea",0.965,0.96,0.97,96,97,13950,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"balanced","Escherichia/Shigella",0.795,0.84,0.75,84,75,6544,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"BaxterE_2016","Baxter 2016",1,"balanced","Faecalibacterium",0.985,0.98,0.99,98,99,45548,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"balanced","Gemmiger",0.79,0.77,0.81,77,81,9039,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"balanced","Lachnospiracea_incertae_sedis",1,1,1,100,100,33587,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"BaxterE_2016","Baxter 2016",1,"balanced","Methanobrevibacter",0.42,0.46,0.38,46,38,6678,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"balanced","Oscillibacter",0.925,0.95,0.9,95,90,10824,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"balanced","Parabacteroides",0.73,0.74,0.72,74,72,5616,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"balanced","Phascolarctobacterium",0.64,0.65,0.63,65,63,7560,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"balanced","Prevotella",0.365,0.4,0.33,40,33,13704,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"balanced","Roseburia",0.99,1,0.98,100,98,32096,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"balanced","Ruminococcus",0.89,0.88,0.9,88,90,25242,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"balanced","Ruminococcus2",0.975,0.97,0.98,97,98,17532,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"balanced","Streptococcus",0.855,0.9,0.81,90,81,6808,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"balanced","Unclassified_Clostridiales",0.925,0.94,0.91,94,91,11218,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"balanced","Unclassified_Lachnospiraceae",1,1,1,100,100,37619,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"BaxterE_2016","Baxter 2016",1,"balanced","Unclassified_Ruminococcaceae",0.98,0.98,0.98,98,98,24842,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"fourfold","Akkermansia",0.82,0.81,0.83,81,83,22721,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"fourfold","Alistipes",0.915,0.89,0.94,89,94,23206,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"fourfold","Anaerostipes",0.985,0.98,0.99,98,99,30737,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"fourfold","Bacteroides",1,1,1,100,100,109103,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"BaxterE_2016","Baxter 2016",1,"fourfold","Bifidobacterium",0.715,0.72,0.71,72,71,9312,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"fourfold","Blautia",0.995,0.99,1,99,100,124111,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"fourfold","Clostridium_IV",0.985,0.97,1,97,100,15225,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"BaxterE_2016","Baxter 2016",1,"fourfold","Clostridium_sensu_stricto",0.71,0.67,0.75,67,75,8698,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"fourfold","Clostridium_XI",0.805,0.78,0.83,78,83,8944,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"fourfold","Clostridium_XlVa",0.99,0.98,1,98,100,14763,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"fourfold","Clostridium_XVIII",0.845,0.78,0.91,78,91,5119,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"fourfold","Collinsella",0.57,0.61,0.53,61,53,7365,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"fourfold","Coprococcus",0.845,0.86,0.83,86,83,8265,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"fourfold","Dorea",0.94,0.92,0.96,92,96,12500,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"fourfold","Escherichia/Shigella",0.705,0.66,0.75,66,75,7278,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"fourfold","Faecalibacterium",0.98,0.97,0.99,97,99,42755,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"fourfold","Gemmiger",0.76,0.69,0.83,69,83,9342,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"fourfold","Lachnospiracea_incertae_sedis",0.995,0.99,1,99,100,31715,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"fourfold","Methanobrevibacter",0.38,0.37,0.39,37,39,5138,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"fourfold","Oscillibacter",0.905,0.9,0.91,90,91,10794,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"fourfold","Parabacteroides",0.7,0.63,0.77,63,77,5398,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"fourfold","Phascolarctobacterium",0.635,0.6,0.67,60,67,8698,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"fourfold","Prevotella",0.35,0.34,0.36,34,36,11318,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"fourfold","Roseburia",0.97,0.97,0.97,97,97,32283,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"fourfold","Ruminococcus",0.865,0.82,0.91,82,91,22076,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"fourfold","Ruminococcus2",0.965,0.96,0.97,96,97,17024,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"fourfold","Streptococcus",0.825,0.74,0.91,74,91,5008,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"BaxterE_2016","Baxter 2016",1,"fourfold","Unclassified_Clostridiales",0.895,0.88,0.91,88,91,10428,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",1,"fourfold","Unclassified_Lachnospiraceae",0.995,0.99,1,99,100,34836,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"BaxterE_2016","Baxter 2016",1,"fourfold","Unclassified_Ruminococcaceae",0.98,0.96,1,96,100,23960,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"balanced","Akkermansia",0.84,0.9,0.78,90,78,24105,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"balanced","Alistipes",0.92,0.93,0.91,93,91,27018,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"balanced","Anaerostipes",0.98,0.98,0.98,98,98,30104,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"balanced","Bacteroides",1,1,1,100,100,130328,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"BaxterE_2016","Baxter 2016",2,"balanced","Bifidobacterium",0.765,0.79,0.74,79,74,10332,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"balanced","Blautia",1,1,1,100,100,134180,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"BaxterE_2016","Baxter 2016",2,"balanced","Clostridium_IV",0.99,0.98,1,98,100,16775,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"balanced","Clostridium_sensu_stricto",0.74,0.77,0.71,77,71,7884,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"balanced","Clostridium_XI",0.82,0.88,0.76,88,76,8916,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"balanced","Clostridium_XlVa",0.995,1,0.99,100,99,16200,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"balanced","Clostridium_XVIII",0.905,0.9,0.91,90,91,5423,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"balanced","Collinsella",0.61,0.61,0.61,61,61,9942,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"balanced","Coprococcus",0.875,0.89,0.86,89,86,9824,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"balanced","Dorea",0.97,0.98,0.96,98,96,13679,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"balanced","Escherichia/Shigella",0.745,0.75,0.74,75,74,8352,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"balanced","Faecalibacterium",0.985,0.98,0.99,98,99,49339,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"balanced","Gemmiger",0.795,0.8,0.79,80,79,9134,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"balanced","Lachnospiracea_incertae_sedis",1,1,1,100,100,35174,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"BaxterE_2016","Baxter 2016",2,"balanced","Methanobrevibacter",0.425,0.42,0.43,42,43,6593,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"balanced","Oscillibacter",0.905,0.93,0.88,93,88,10296,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"balanced","Parabacteroides",0.735,0.74,0.73,74,73,5394,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"balanced","Phascolarctobacterium",0.655,0.63,0.68,63,68,8734,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"balanced","Prevotella",0.415,0.38,0.45,38,45,11581,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"balanced","Roseburia",0.98,0.98,0.98,98,98,34203,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"balanced","Ruminococcus",0.875,0.91,0.84,91,84,24523,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"balanced","Ruminococcus2",0.995,1,0.99,100,99,18150,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"balanced","Streptococcus",0.865,0.84,0.89,84,89,5696,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"balanced","Unclassified_Clostridiales",0.92,0.95,0.89,95,89,11958,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"balanced","Unclassified_Lachnospiraceae",1,1,1,100,100,38282,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"BaxterE_2016","Baxter 2016",2,"balanced","Unclassified_Ruminococcaceae",0.97,1,0.94,100,94,26267,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"fourfold","Akkermansia",0.84,0.83,0.85,83,85,22482,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"fourfold","Alistipes",0.915,0.9,0.93,90,93,22082,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"fourfold","Anaerostipes",0.975,0.95,1,95,100,28429,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"fourfold","Bacteroides",1,1,1,100,100,114912,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"BaxterE_2016","Baxter 2016",2,"fourfold","Bifidobacterium",0.735,0.71,0.76,71,76,7817,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"fourfold","Blautia",0.995,0.99,1,99,100,139770,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"fourfold","Clostridium_IV",0.98,0.96,1,96,100,14302,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"BaxterE_2016","Baxter 2016",2,"fourfold","Clostridium_sensu_stricto",0.715,0.69,0.74,69,74,7537,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"fourfold","Clostridium_XI",0.82,0.83,0.81,83,81,7936,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"fourfold","Clostridium_XlVa",1,1,1,100,100,15861,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"BaxterE_2016","Baxter 2016",2,"fourfold","Clostridium_XVIII",0.865,0.85,0.88,85,88,4967,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"fourfold","Collinsella",0.575,0.53,0.62,53,62,8451,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"fourfold","Coprococcus",0.85,0.84,0.86,84,86,8747,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"fourfold","Dorea",0.95,0.94,0.96,94,96,15748,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"fourfold","Escherichia/Shigella",0.72,0.61,0.83,61,83,6273,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"fourfold","Faecalibacterium",0.985,0.98,0.99,98,99,50056,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"fourfold","Gemmiger",0.765,0.74,0.79,74,79,8855,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"fourfold","Lachnospiracea_incertae_sedis",1,1,1,100,100,32771,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"BaxterE_2016","Baxter 2016",2,"fourfold","Methanobrevibacter",0.43,0.38,0.48,38,48,5925,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"fourfold","Oscillibacter",0.88,0.85,0.91,85,91,8155,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"fourfold","Parabacteroides",0.7,0.66,0.74,66,74,5352,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"fourfold","Phascolarctobacterium",0.62,0.56,0.68,56,68,7662,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"fourfold","Prevotella",0.38,0.3,0.46,30,46,15248,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"fourfold","Roseburia",0.965,0.94,0.99,94,99,35781,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"fourfold","Ruminococcus",0.875,0.88,0.87,88,87,23359,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"fourfold","Ruminococcus2",0.975,0.96,0.99,96,99,18828,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"fourfold","Streptococcus",0.825,0.76,0.89,76,89,6252,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"fourfold","Unclassified_Clostridiales",0.895,0.87,0.92,87,92,12392,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",2,"fourfold","Unclassified_Lachnospiraceae",1,1,1,100,100,36525,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"BaxterE_2016","Baxter 2016",2,"fourfold","Unclassified_Ruminococcaceae",0.97,0.98,0.96,98,96,22063,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",3,"balanced","Akkermansia",0.865,0.87,0.86,87,86,23805,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",3,"balanced","Alistipes",0.935,0.94,0.93,94,93,24769,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",3,"balanced","Anaerostipes",0.985,0.99,0.98,99,98,29452,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",3,"balanced","Bacteroides",1,1,1,100,100,120769,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"BaxterE_2016","Baxter 2016",3,"balanced","Bifidobacterium",0.735,0.76,0.71,76,71,9530,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",3,"balanced","Blautia",1,1,1,100,100,128934,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"BaxterE_2016","Baxter 2016",3,"balanced","Clostridium_IV",0.99,1,0.98,100,98,15317,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"BaxterE_2016","Baxter 2016",3,"balanced","Clostridium_sensu_stricto",0.73,0.7,0.76,70,76,8785,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",3,"balanced","Clostridium_XI",0.87,0.85,0.89,85,89,8568,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",3,"balanced","Clostridium_XlVa",1,1,1,100,100,15502,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"BaxterE_2016","Baxter 2016",3,"balanced","Clostridium_XVIII",0.9,0.94,0.86,94,86,4949,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",3,"balanced","Collinsella",0.605,0.66,0.55,66,55,8471,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",3,"balanced","Coprococcus",0.89,0.88,0.9,88,90,9174,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",3,"balanced","Dorea",0.95,0.95,0.95,95,95,14100,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",3,"balanced","Escherichia/Shigella",0.765,0.75,0.78,75,78,7216,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",3,"balanced","Faecalibacterium",0.99,0.99,0.99,99,99,48588,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",3,"balanced","Gemmiger",0.8,0.81,0.79,81,79,9096,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"BaxterE_2016","Baxter 2016",3,"balanced","Lachnospiracea_incertae_sedis",1,1,1,100,100,34103,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"BaxterE_2016","Baxter 2016",3,"balanced","Methanobrevibacter",0.445,0.47,0.42,47,42,6166,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
