"dataset","dataset_label","replicate","scenario","method","taxon","p_value","native_p_value","available","status","reason"
"VatanenT_2016","Vatanen 2016",1,"balanced","ZINQ","Eubacterium",0.331288964997656,0.331288964997656,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","ZINQ","Faecalibacterium",0.229136813009541,0.229136813009541,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","ZINQ","Flavonifractor",0.722212616565255,0.722212616565255,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","ZINQ","Fusicatenibacter",0.867866667789668,0.867866667789668,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","ZINQ","Haemophilus",0.226856013444939,0.226856013444939,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","ZINQ","Klebsiella",0.992424283464791,0.992424283464791,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","ZINQ","Lachnospira",0.842392545443257,0.842392545443257,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","ZINQ","Lachnospiraceae_unclassified",0.676702586111983,0.676702586111983,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","ZINQ","Lactococcus",0.0451391505786203,0.0451391505786203,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","ZINQ","Mediterraneibacter",0.544440797517908,0.544440797517908,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","ZINQ","Parabacteroides",0.651266654255728,0.651266654255728,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","ZINQ","Phocaeicola",0.50362978545986,0.50362978545986,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","ZINQ","Prevotella",0.485457537117266,0.485457537117266,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","ZINQ","Roseburia",0.0820453375281505,0.0820453375281505,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","ZINQ","Ruminococcus",0.107491180190913,0.107491180190913,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","ZINQ","Streptococcus",0.52815209905212,0.52815209905212,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","ZINQ","Veillonella",0.0366217093035437,0.0366217093035437,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","MaAsLin3","Akkermansia",0.220565654203438,0.220565654203438,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","MaAsLin3","Alistipes",0.581311942460459,0.581311942460459,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","MaAsLin3","Anaerostipes",0.485731103545731,0.485731103545731,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","MaAsLin3","Bacteroides",0.35965271917232,0.35965271917232,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","MaAsLin3","Barnesiella",0.311038555250419,0.311038555250419,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","MaAsLin3","Bifidobacterium",0.696742699745718,0.696742699745718,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","MaAsLin3","Blautia",0.794583619664871,0.794583619664871,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","MaAsLin3","Collinsella",0.732401695804182,0.732401695804182,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","MaAsLin3","Dorea",0.773505604498607,0.773505604498607,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"balanced","MaAsLin3","Eggerthella",0.43235692950365,0.43235692950365,TRUE,"available","available"
