"dataset","dataset_label","replicate","scenario","taxon","observed_prevalence","prevalence_H","prevalence_Case","positive_samples_H","positive_samples_Case","total_count","dasra_retained","dasra_formed_structural_absence","dasra_regular_structural_absence","dasra_nonregular_structural_absence","dasra_formed_relative_abundance","dasra_formed_omnibus","dasra_both_components_formed","dasra_reason_structural_absence","dasra_reason_relative_abundance","dasra_warning_structural_absence","dasra_warning_relative_abundance"
"LiJ_2014","Li 2014",1,"balanced","Akkermansia",0.53,0.56,0.5,56,50,19650,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"balanced","Alistipes",0.96,0.96,0.96,96,96,40752,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"balanced","Anaerobutyricum",0.88,0.88,0.88,88,88,5691,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"balanced","Anaerostipes",0.94,0.93,0.95,93,95,9391,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"balanced","Bacteroides",1,1,1,100,100,151215,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"no_observed_zeros","no_observed_zeros_structural_nuisance_boundary","",""
"LiJ_2014","Li 2014",1,"balanced","Barnesiella",0.735,0.72,0.75,72,75,10152,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"balanced","Bifidobacterium",0.885,0.89,0.88,89,88,20345,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"balanced","Blautia",0.985,0.99,0.98,99,98,10347,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","","expanded_numerical_bounds;ill_conditioned_jacobian;equilibrated_jacobian_extension;weakly_identified_root_plateau;multiple_numerical_roots;weak_identification"
"LiJ_2014","Li 2014",1,"balanced","Butyrivibrio",0.29,0.27,0.31,27,31,23060,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"balanced","Clostridium",0.83,0.86,0.8,86,80,8806,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"balanced","Collinsella",0.84,0.88,0.8,88,80,8671,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"balanced","Coprococcus",0.86,0.87,0.85,87,85,10974,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"balanced","Dorea",0.945,0.94,0.95,94,95,9896,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"balanced","Escherichia",0.66,0.68,0.64,68,64,13587,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"balanced","Eubacterium",0.92,0.89,0.95,89,95,19047,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"balanced","Faecalibacterium",0.895,0.89,0.9,89,90,44448,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"balanced","Firmicutes_unclassified",0.86,0.85,0.87,85,87,12534,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"balanced","Fusicatenibacter",0.85,0.81,0.89,81,89,8264,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"balanced","Lachnospira",0.845,0.85,0.84,85,84,20947,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"balanced","Lachnospiraceae_unclassified",0.82,0.8,0.84,80,84,23808,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"balanced","Mediterraneibacter",0.955,0.96,0.95,96,95,10879,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"balanced","Odoribacter",0.845,0.83,0.86,83,86,6988,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"balanced","Oscillibacter",0.715,0.7,0.73,70,73,7497,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"balanced","Parabacteroides",0.955,0.96,0.95,96,95,27192,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"balanced","Phascolarctobacterium",0.635,0.63,0.64,63,64,8160,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"balanced","Phocaeicola",0.97,0.99,0.95,99,95,109579,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"balanced","Prevotella",0.655,0.7,0.61,70,61,72950,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"balanced","Roseburia",0.945,0.96,0.93,96,93,41856,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"balanced","Ruminococcaceae_unclassified",0.745,0.72,0.77,72,77,9621,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"balanced","Ruminococcus",0.815,0.79,0.84,79,84,28353,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"fourfold","Akkermansia",0.495,0.48,0.51,48,51,15567,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"fourfold","Alistipes",0.93,0.9,0.96,90,96,40115,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"fourfold","Anaerobutyricum",0.865,0.84,0.89,84,89,5274,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"fourfold","Anaerostipes",0.89,0.82,0.96,82,96,8917,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"fourfold","Bacteroides",0.995,0.99,1,99,100,147082,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","","expanded_numerical_bounds;ill_conditioned_jacobian;equilibrated_jacobian_extension;weakly_identified_root_plateau;multiple_numerical_roots;weak_identification"
"LiJ_2014","Li 2014",1,"fourfold","Barnesiella",0.71,0.66,0.76,66,76,9870,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"fourfold","Bifidobacterium",0.855,0.81,0.9,81,90,17268,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"fourfold","Blautia",0.94,0.91,0.97,91,97,7205,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"fourfold","Butyrivibrio",0.275,0.25,0.3,25,30,26458,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"fourfold","Clostridium",0.82,0.8,0.84,80,84,8099,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"fourfold","Collinsella",0.835,0.82,0.85,82,85,6876,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"fourfold","Coprococcus",0.865,0.86,0.87,86,87,14946,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"fourfold","Dorea",0.935,0.91,0.96,91,96,8971,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"fourfold","Escherichia",0.62,0.57,0.67,57,67,7895,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"fourfold","Eubacterium",0.89,0.84,0.94,84,94,17679,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"fourfold","Faecalibacterium",0.875,0.85,0.9,85,90,50070,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"fourfold","Firmicutes_unclassified",0.84,0.81,0.87,81,87,10594,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"fourfold","Fusicatenibacter",0.83,0.77,0.89,77,89,8343,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"fourfold","Lachnospira",0.83,0.82,0.84,82,84,26288,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"fourfold","Lachnospiraceae_unclassified",0.79,0.75,0.83,75,83,22889,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"fourfold","Mediterraneibacter",0.96,0.94,0.98,94,98,8279,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"fourfold","Odoribacter",0.835,0.8,0.87,80,87,6801,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"fourfold","Oscillibacter",0.705,0.66,0.75,66,75,6710,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"fourfold","Parabacteroides",0.95,0.95,0.95,95,95,25419,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"fourfold","Phascolarctobacterium",0.62,0.6,0.64,60,64,7361,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"fourfold","Phocaeicola",0.97,0.99,0.95,99,95,110721,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"fourfold","Prevotella",0.63,0.65,0.61,65,61,64489,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"fourfold","Roseburia",0.91,0.92,0.9,92,90,43875,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"fourfold","Ruminococcaceae_unclassified",0.71,0.63,0.79,63,79,16225,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",1,"fourfold","Ruminococcus",0.785,0.73,0.84,73,84,30989,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"balanced","Akkermansia",0.505,0.5,0.51,50,51,16742,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"balanced","Alistipes",0.96,0.96,0.96,96,96,43012,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"balanced","Anaerobutyricum",0.86,0.8,0.92,80,92,6593,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"balanced","Anaerostipes",0.94,0.95,0.93,95,93,10204,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"balanced","Bacteroides",0.995,1,0.99,100,99,166953,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"ok","multiple_root_effect_disagreement","",""
"LiJ_2014","Li 2014",2,"balanced","Barnesiella",0.74,0.71,0.77,71,77,10383,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"balanced","Bifidobacterium",0.88,0.87,0.89,87,89,19665,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"balanced","Blautia",0.97,0.98,0.96,98,96,10518,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"ok","multiple_root_effect_disagreement","",""
"LiJ_2014","Li 2014",2,"balanced","Butyrivibrio",0.31,0.34,0.28,34,28,24507,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"balanced","Clostridium",0.815,0.78,0.85,78,85,9104,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"balanced","Collinsella",0.855,0.85,0.86,85,86,8636,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"balanced","Coprococcus",0.865,0.86,0.87,86,87,12291,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"balanced","Dorea",0.945,0.93,0.96,93,96,10031,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"balanced","Escherichia",0.67,0.67,0.67,67,67,11885,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"balanced","Eubacterium",0.935,0.9,0.97,90,97,18873,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"balanced","Faecalibacterium",0.9,0.84,0.96,84,96,46894,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"balanced","Firmicutes_unclassified",0.865,0.82,0.91,82,91,11381,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"balanced","Fusicatenibacter",0.845,0.81,0.88,81,88,8806,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"balanced","Lachnospira",0.84,0.77,0.91,77,91,22192,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"balanced","Lachnospiraceae_unclassified",0.81,0.82,0.8,82,80,25414,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"balanced","Mediterraneibacter",0.97,0.96,0.98,96,98,10932,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"balanced","Odoribacter",0.835,0.79,0.88,79,88,7499,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"balanced","Oscillibacter",0.71,0.7,0.72,70,72,7125,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"balanced","Parabacteroides",0.95,0.94,0.96,94,96,29608,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"balanced","Phascolarctobacterium",0.625,0.6,0.65,60,65,8384,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"balanced","Phocaeicola",0.965,0.95,0.98,95,98,120530,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"balanced","Prevotella",0.66,0.64,0.68,64,68,79390,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"balanced","Roseburia",0.935,0.92,0.95,92,95,43063,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"balanced","Ruminococcaceae_unclassified",0.745,0.73,0.76,73,76,11464,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"balanced","Ruminococcus",0.81,0.78,0.84,78,84,28719,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"fourfold","Akkermansia",0.5,0.42,0.58,42,58,15353,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"fourfold","Alistipes",0.945,0.91,0.98,91,98,40919,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"fourfold","Anaerobutyricum",0.87,0.82,0.92,82,92,5684,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"fourfold","Anaerostipes",0.93,0.9,0.96,90,96,10085,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"fourfold","Bacteroides",1,1,1,100,100,153484,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"no_observed_zeros","no_observed_zeros_structural_nuisance_boundary","",""
"LiJ_2014","Li 2014",2,"fourfold","Barnesiella",0.715,0.66,0.77,66,77,10813,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"fourfold","Bifidobacterium",0.85,0.8,0.9,80,90,21955,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"fourfold","Blautia",0.96,0.94,0.98,94,98,8166,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","","expanded_numerical_bounds;ill_conditioned_jacobian;weakly_identified_root_plateau;weak_identification"
"LiJ_2014","Li 2014",2,"fourfold","Butyrivibrio",0.31,0.33,0.29,33,29,21299,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"fourfold","Clostridium",0.795,0.73,0.86,73,86,8273,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"fourfold","Collinsella",0.83,0.79,0.87,79,87,8279,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"fourfold","Coprococcus",0.86,0.84,0.88,84,88,11400,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"fourfold","Dorea",0.92,0.89,0.95,89,95,10476,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"fourfold","Escherichia",0.65,0.57,0.73,57,73,10310,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"fourfold","Eubacterium",0.92,0.88,0.96,88,96,19394,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"fourfold","Faecalibacterium",0.885,0.83,0.94,83,94,46284,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"fourfold","Firmicutes_unclassified",0.85,0.77,0.93,77,93,12524,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"fourfold","Fusicatenibacter",0.85,0.81,0.89,81,89,8995,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"fourfold","Lachnospira",0.835,0.77,0.9,77,90,21629,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"fourfold","Lachnospiraceae_unclassified",0.775,0.72,0.83,72,83,26510,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"fourfold","Mediterraneibacter",0.965,0.94,0.99,94,99,10822,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","","expanded_numerical_bounds;ill_conditioned_jacobian;equilibrated_jacobian_extension;weakly_identified_root_plateau;multiple_numerical_roots;weak_identification"
"LiJ_2014","Li 2014",2,"fourfold","Odoribacter",0.82,0.77,0.87,77,87,7992,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"fourfold","Oscillibacter",0.695,0.66,0.73,66,73,7916,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"fourfold","Parabacteroides",0.955,0.95,0.96,95,96,28914,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"fourfold","Phascolarctobacterium",0.63,0.58,0.68,58,68,8608,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"fourfold","Phocaeicola",0.96,0.94,0.98,94,98,119182,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"fourfold","Prevotella",0.645,0.61,0.68,61,68,75412,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"fourfold","Roseburia",0.925,0.9,0.95,90,95,39948,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"fourfold","Ruminococcaceae_unclassified",0.75,0.71,0.79,71,79,9878,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",2,"fourfold","Ruminococcus",0.795,0.75,0.84,75,84,28928,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",3,"balanced","Akkermansia",0.52,0.54,0.5,54,50,19316,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",3,"balanced","Alistipes",0.945,0.94,0.95,94,95,36720,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",3,"balanced","Anaerobutyricum",0.885,0.92,0.85,92,85,5302,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",3,"balanced","Anaerostipes",0.925,0.89,0.96,89,96,8523,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",3,"balanced","Bacteroides",0.995,0.99,1,99,100,135543,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","","expanded_numerical_bounds;ill_conditioned_jacobian;weakly_identified_root_plateau;multiple_numerical_roots;weak_identification"
"LiJ_2014","Li 2014",3,"balanced","Barnesiella",0.735,0.74,0.73,74,73,9193,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",3,"balanced","Bifidobacterium",0.89,0.88,0.9,88,90,18734,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",3,"balanced","Blautia",0.96,0.95,0.97,95,97,8667,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",3,"balanced","Butyrivibrio",0.295,0.28,0.31,28,31,25180,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",3,"balanced","Clostridium",0.805,0.79,0.82,79,82,10661,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",3,"balanced","Collinsella",0.845,0.83,0.86,83,86,7925,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",3,"balanced","Coprococcus",0.86,0.85,0.87,85,87,10709,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",3,"balanced","Dorea",0.94,0.94,0.94,94,94,8851,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",3,"balanced","Escherichia",0.665,0.68,0.65,68,65,12364,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",3,"balanced","Eubacterium",0.91,0.9,0.92,90,92,16700,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",3,"balanced","Faecalibacterium",0.895,0.91,0.88,91,88,40793,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",3,"balanced","Firmicutes_unclassified",0.83,0.85,0.81,85,81,11892,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",3,"balanced","Fusicatenibacter",0.84,0.83,0.85,83,85,7503,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",3,"balanced","Lachnospira",0.845,0.85,0.84,85,84,19587,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",3,"balanced","Lachnospiraceae_unclassified",0.795,0.81,0.78,81,78,21343,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"LiJ_2014","Li 2014",3,"balanced","Mediterraneibacter",0.965,0.96,0.97,96,97,9521,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
