"dataset","taxon","method","family","component","reference_group","comparison_group","model_formula","available","reason","p_value","p_value_unfiltered","p_for_bh","q_value","native_q_value","significant","estimate","statistic","effect_definition","components_used","sensitivity_passed"
"qiita_1939_pediatric_crohn","02d06","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0304087438315688,0.0304087438315688,0.0304087438315688,0.179073713674794,0.179073713674794,FALSE,,2.16472509835604,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Acidaminococcus","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.890040957645274,0.890040957645274,0.890040957645274,1,1,FALSE,,-0.138252382047799,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Acinetobacter","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.921913062389971,0.921913062389971,0.921913062389971,1,1,FALSE,,-0.098024218504668,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Actinobacillus","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.649517957699183,0.649517957699183,0.649517957699183,1,1,FALSE,,-0.454431954104676,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Actinomyces","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.00129532014618902,0.00129532014618902,0.00129532014618902,0.0152559928328929,0.0152559928328929,TRUE,,-3.21701458291865,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Adlercreutzia","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.00206028313328562,0.00206028313328562,0.00206028313328562,0.0229884223292921,0.0229884223292921,TRUE,,3.08140195818226,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Aggregatibacter","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.644896341423377,0.644896341423377,0.644896341423377,1,1,FALSE,,-0.460863776937719,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Akkermansia","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.880305256603992,0.880305256603992,0.880305256603992,1,1,FALSE,,-0.150582259583363,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Alistipes","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.716442484308001,0.716442484308001,0.716442484308001,1,1,FALSE,,0.363217408456969,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Alkalimonas","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0581900173153363,0.0581900173153363,0.0581900173153363,0.265479759301289,0.265479759301289,FALSE,,-1.8942636953291,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Allobaculum","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.342687266899511,0.342687266899511,0.342687266899511,0.772869155135068,0.772869155135068,FALSE,,-0.948868952865719,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Allofustis","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.335267265352535,0.335267265352535,0.335267265352535,0.772869155135068,0.772869155135068,FALSE,,0.963558612020043,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Anaerococcus","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.958287660309473,0.958287660309473,0.958287660309473,1,1,FALSE,,-0.0523025012852229,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Anaerostipes","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.130446634715168,0.130446634715168,0.130446634715168,0.472416811461621,0.472416811461621,FALSE,,1.51234297104585,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Anaerotruncus","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.606301023572568,0.606301023572568,0.606301023572568,1,1,FALSE,,-0.515360651337722,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Atopobium","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",3.67258661134257e-08,3.67258661134257e-08,3.67258661134257e-08,3.89294180802312e-06,3.89294180802312e-06,TRUE,,-5.50591358394522,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Bacillus","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",FALSE,"Structural-absence nuisance fit was not optimal",1,1,1,1,1,FALSE,,,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Bacteroides","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"No zero counts were observed for this taxon",1,1,1,1,1,FALSE,,,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Bifidobacterium","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.938108913927647,0.938108913927647,0.938108913927647,1,1,FALSE,,0.0776469254401142,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Bilophila","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0302460600688698,0.0302460600688698,0.0302460600688698,0.179073713674794,0.179073713674794,FALSE,,2.16685306044456,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Blautia","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.659150652948972,0.659150652948972,0.659150652948972,1,1,FALSE,,0.441086118046247,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Bulleidia","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.74605921547491,0.74605921547491,0.74605921547491,1,1,FALSE,,-0.323839941281815,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Burkholderia","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",FALSE,"Structural-absence fit remained on a parameter boundary",1,1,1,1,1,FALSE,,,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Butyricimonas","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.392158955279995,0.392158955279995,0.392158955279995,0.847501027916301,0.847501027916301,FALSE,,0.85570864846118,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Butyrivibrio","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.926319459653185,0.926319459653185,0.926319459653185,1,1,FALSE,,0.0924765023054842,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Campylobacter","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.363392876439425,0.363392876439425,0.363392876439425,0.810939892685875,0.810939892685875,FALSE,,-0.908919013781979,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Candidatus Portiera","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.299772213408956,0.299772213408956,0.299772213408956,0.772869155135068,0.772869155135068,FALSE,,1.03692199276603,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Capnocytophaga","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",7.41664223572914e-07,7.41664223572914e-07,7.41664223572914e-07,4.14728812588496e-05,4.14728812588496e-05,TRUE,,-4.95012344905321,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Cardiobacterium","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.564666975683099,0.564666975683099,0.564666975683099,1,1,FALSE,,0.575923374238243,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Catenibacterium","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.402920673102792,0.402920673102792,0.402920673102792,0.847501027916301,0.847501027916301,FALSE,,-0.836416429335116,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Catonella","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",FALSE,"Structural-absence fit remained on a parameter boundary",1,1,1,1,1,FALSE,,,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","cc_115","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0345414188035571,0.0345414188035571,0.0345414188035571,0.19132407822997,0.19132407822997,FALSE,,2.11369391226937,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Chelonobacter","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",9.32251916316336e-05,9.32251916316336e-05,9.32251916316336e-05,0.00192880070849646,0.00192880070849646,TRUE,,-3.90757996616626,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Christensenella","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.982280831234796,0.982280831234796,0.982280831234796,1,1,FALSE,,0.0222095104323881,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Citrobacter","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.920096986226278,0.920096986226278,0.920096986226278,1,1,FALSE,,-0.100311552449045,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Cloacibacterium","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0174032329685328,0.0174032329685328,0.0174032329685328,0.11529641841653,0.11529641841653,FALSE,,2.37807611897599,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Clostridium","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.807486114744846,0.807486114744846,0.807486114744846,1,1,FALSE,,-0.243670380744502,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Collimonas","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",FALSE,"Conditional-present fit retained a non-negligible gradient",1,1,1,1,1,FALSE,,,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Collinsella","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.374253928706912,0.374253928706912,0.374253928706912,0.826477425894431,0.826477425894431,FALSE,,0.888533342665461,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Comamonas","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.340908023902291,0.340908023902291,0.340908023902291,0.772869155135068,0.772869155135068,FALSE,,0.952372652148886,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Conchiformibius","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.114771327943309,0.114771327943309,0.114771327943309,0.459085311773237,0.459085311773237,FALSE,,-1.57710516946014,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Coprobacillus","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.00271302073891073,0.00271302073891073,0.00271302073891073,0.0287580198324538,0.0287580198324538,TRUE,,2.99851132412474,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Coprococcus","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.472779996416562,0.472779996416562,0.472779996416562,0.919535405874414,0.919535405874414,FALSE,,0.717963169441238,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Corynebacterium","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.272204813979518,0.272204813979518,0.272204813979518,0.735612232843837,0.735612232843837,FALSE,,-1.09799925638897,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Cytophaga","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.035796317612847,0.035796317612847,0.035796317612847,0.19132407822997,0.19132407822997,FALSE,,2.09923355282963,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Dermacoccus","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.000268385090235372,0.000268385090235372,0.000268385090235372,0.00433343280180022,0.00433343280180022,TRUE,,-3.64404631691837,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Desulfovibrio","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",FALSE,"Structural-absence fit remained on a parameter boundary",1,1,1,1,1,FALSE,,,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Dialister","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",FALSE,"Structural-absence fit remained on a parameter boundary",1,1,1,1,1,FALSE,,,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Dorea","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.42296782783959,0.42296782783959,0.42296782783959,0.847501027916301,0.847501027916301,FALSE,,0.80128300408193,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Dysgonomonas","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.876313423516124,0.876313423516124,0.876313423516124,1,1,FALSE,,0.155644275353615,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Eggerthella","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.972529755195733,0.972529755195733,0.972529755195733,1,1,FALSE,,-0.0344356506713205,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Enhydrobacter","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",2.23630562180366e-06,2.23630562180366e-06,2.23630562180366e-06,9.48193583644753e-05,9.48193583644753e-05,TRUE,,-4.73080563205417,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Enterobacter","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",FALSE,"Structural-absence nuisance fit was not optimal",1,1,1,1,1,FALSE,,,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Enterococcus","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0616229195760562,0.0616229195760562,0.0616229195760562,0.26736879583997,0.26736879583997,FALSE,,-1.86899924388314,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Epulopiscium","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",FALSE,"Conditional-present fit retained a non-negligible gradient",1,1,1,1,1,FALSE,,,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Erwinia","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",FALSE,"Structural-absence fit remained on a parameter boundary",1,1,1,1,1,FALSE,,,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Escherichia","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",FALSE,"Conditional-present fit retained a non-negligible gradient",1,1,1,1,1,FALSE,,,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Eubacterium","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.135812178741262,0.135812178741262,0.135812178741262,0.472416811461621,0.472416811461621,FALSE,,1.49156896676608,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Faecalibacterium","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",FALSE,"Structural-absence fit remained on a parameter boundary",1,1,1,1,1,FALSE,,,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Finegoldia","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0360988826849,0.0360988826849,0.0360988826849,0.19132407822997,0.19132407822997,FALSE,,-2.09581187320232,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Fusobacterium","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.624819869275635,0.624819869275635,0.624819869275635,1,1,FALSE,,-0.489030831399412,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Gallibacterium","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",FALSE,"Conditional-present fit retained a non-negligible gradient",1,1,1,1,1,FALSE,,,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Gallionella","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.433402582320189,0.433402582320189,0.433402582320189,0.858704181793271,0.858704181793271,FALSE,,0.78338241014143,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Glaciecola","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",FALSE,"Conditional-present fit retained a non-negligible gradient",1,1,1,1,1,FALSE,,,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Granulicatella","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.000109177398594139,0.000109177398594139,0.000109177398594139,0.00192880070849646,0.00192880070849646,TRUE,,-3.86923494426622,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Haemophilus","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",FALSE,"Structural-absence nuisance fit was not optimal",1,1,1,1,1,FALSE,,,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Herbaspirillum","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.889902919073334,0.889902919073334,0.889902919073334,1,1,FALSE,,0.138427051168505,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Holdemania","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.000100445614444428,0.000100445614444428,0.000100445614444428,0.00192880070849646,0.00192880070849646,TRUE,,3.88951293668365,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Hydrocarboniphaga","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.527187901826377,0.527187901826377,0.527187901826377,0.997891385599927,0.997891385599927,FALSE,,0.632304533404864,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Hydrogenophaga","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.460171526000388,0.460171526000388,0.460171526000388,0.90329966214891,0.90329966214891,FALSE,,0.738564436555208,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Janthinobacterium","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0119455791413749,0.0119455791413749,0.0119455791413749,0.0873263026886716,0.0873263026886716,FALSE,,-2.51374789745602,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Kingella","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.545736501001191,0.545736501001191,0.545736501001191,1,1,FALSE,,-0.604161159626206,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Klebsiella","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.319803450520651,0.319803450520651,0.319803450520651,0.772869155135068,0.772869155135068,FALSE,,-0.994861868994146,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Lachnobacterium","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.56123311321995,0.56123311321995,0.56123311321995,1,1,FALSE,,0.581010891237917,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Lachnospira","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.228048861955636,0.228048861955636,0.228048861955636,0.669811813121245,0.669811813121245,FALSE,,1.20540015431073,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Lactobacillus","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.597400489349691,0.597400489349691,0.597400489349691,1,1,FALSE,,-0.528142421370772,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Lactococcus","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",FALSE,"Structural-absence fit remained on a parameter boundary",1,1,1,1,1,FALSE,,,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Lautropia","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0224196387270694,0.0224196387270694,0.0224196387270694,0.139793041474668,0.139793041474668,FALSE,,-2.28318219056922,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Leptothrix","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.701562494740781,0.701562494740781,0.701562494740781,1,1,FALSE,,-0.383212116644585,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Leptotrichia","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",3.9480752444688e-06,3.9480752444688e-06,3.9480752444688e-06,0.000139498658637898,0.000139498658637898,TRUE,,-4.61409726065424,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Limnobacter","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.309867094485213,0.309867094485213,0.309867094485213,0.772869155135068,0.772869155135068,FALSE,,-1.0155009488351,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Limnohabitans","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.132809578044434,0.132809578044434,0.132809578044434,0.472416811461621,0.472416811461621,FALSE,,1.50311427605426,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Listeria","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",FALSE,"Structural-absence nuisance fit was not optimal",1,1,1,1,1,FALSE,,,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Megamonas","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.043127290202602,0.043127290202602,0.043127290202602,0.212627570301201,0.212627570301201,FALSE,,-2.02247513146725,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Megasphaera","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.563315838777645,0.563315838777645,0.563315838777645,1,1,FALSE,,-0.577923396177779,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Methanobrevibacter","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.660367936475674,0.660367936475674,0.660367936475674,1,1,FALSE,,0.439405231545378,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Methylibium","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.736781179758212,0.736781179758212,0.736781179758212,1,1,FALSE,,-0.336118935577832,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Methylobacterium","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.423750513958151,0.423750513958151,0.423750513958151,0.847501027916301,0.847501027916301,FALSE,,-0.799931451742357,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Methylophaga","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",FALSE,"Structural-absence inference derivative was unstable",1,1,1,1,1,FALSE,,,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Micrococcus","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",FALSE,"Structural-absence nuisance fit was not optimal",1,1,1,1,1,FALSE,,,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Mogibacterium","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.000771750168644965,0.000771750168644965,0.000771750168644965,0.010242208540023,0.010242208540023,TRUE,,-3.36273282386067,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Moraxella","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",1.82557150502029e-09,1.82557150502029e-09,1.82557150502029e-09,3.87021159064301e-07,3.87021159064301e-07,TRUE,,-6.01261241609704,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Morganella","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",FALSE,"Structural-absence fit remained on a parameter boundary",1,1,1,1,1,FALSE,,,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Moryella","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.135931252354523,0.135931252354523,0.135931252354523,0.472416811461621,0.472416811461621,FALSE,,-1.49111519976742,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Mycoplasma","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.00560873483637684,0.00560873483637684,0.00560873483637684,0.0475620714124756,0.0475620714124756,TRUE,,-2.76981959775779,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Necropsobacter","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0395169908162685,0.0395169908162685,0.0395169908162685,0.199466715548784,0.199466715548784,FALSE,,-2.05876255051437,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Neisseria","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.00802241478400973,0.00802241478400973,0.00802241478400973,0.0629908123781505,0.0629908123781505,FALSE,,-2.65112498618757,"score z; positive values indicate greater structural absence in the comparison group","",
