"dataset","dataset_label","replicate","scenario","taxon","observed_prevalence","prevalence_H","prevalence_Case","positive_samples_H","positive_samples_Case","total_count","sacat_retained","sacat_formed_structural_absence","sacat_regular_structural_absence","sacat_nonregular_structural_absence","sacat_formed_relative_abundance","sacat_formed_omnibus","sacat_both_components_formed","sacat_reason_structural_absence","sacat_reason_relative_abundance","sacat_warning_structural_absence","sacat_warning_relative_abundance"
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"balanced","Acinetobacter",0.97,0.98,0.96,98,96,45651,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"balanced","Actinomyces",0.71,0.72,0.7,72,70,3139,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"balanced","Anaerococcus",0.965,0.97,0.96,97,96,18898,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"balanced","Chryseobacterium",0.82,0.82,0.82,82,82,9075,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"balanced","Corynebacterium",1,1,1,100,100,146998,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"balanced","Dietzia",0.605,0.65,0.56,65,56,5890,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"balanced","Enhydrobacter",0.925,0.92,0.93,92,93,29163,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"balanced","Finegoldia",0.91,0.89,0.93,89,93,6340,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"balanced","Fusobacterium",0.88,0.89,0.87,89,87,5314,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"balanced","Gardnerella",0.35,0.29,0.41,29,41,4618,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"balanced","Granulicatella",0.8,0.77,0.83,77,83,2947,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"balanced","Haemophilus",0.915,0.91,0.92,91,92,10600,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"balanced","Halomonas",0.945,0.95,0.94,95,94,3795,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"balanced","Kocuria",0.77,0.8,0.74,80,74,3590,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"balanced","Lactobacillus",0.755,0.74,0.77,74,77,4821,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"balanced","Lactococcus",0.715,0.73,0.7,73,70,8579,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"balanced","Leptotrichia",0.8,0.81,0.79,81,79,4479,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"balanced","Micrococcus",0.92,0.92,0.92,92,92,12941,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"balanced","Neisseria",0.815,0.83,0.8,83,80,7504,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"balanced","Paracoccus",0.87,0.88,0.86,88,86,4740,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"balanced","Peptoniphilus",0.88,0.88,0.88,88,88,8502,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"balanced","Porphyromonas",0.815,0.79,0.84,79,84,3864,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"balanced","Prevotella",0.975,0.98,0.97,98,97,21733,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"balanced","Propionibacterium",0.905,0.86,0.95,86,95,3330,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"balanced","Pseudomonas",0.775,0.8,0.75,80,75,2715,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"balanced","Rothia",0.9,0.89,0.91,89,91,4216,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"balanced","Sphingomonas",0.9,0.91,0.89,91,89,5212,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"balanced","Staphylococcus",1,1,1,100,100,233291,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"balanced","Streptococcus",0.99,1,0.98,100,98,48201,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"balanced","Veillonella",0.965,0.96,0.97,96,97,18296,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"fourfold","Acinetobacter",0.98,0.97,0.99,97,99,37696,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"fourfold","Actinomyces",0.695,0.66,0.73,66,73,3141,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"fourfold","Anaerococcus",0.95,0.93,0.97,93,97,20054,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"fourfold","Chryseobacterium",0.76,0.72,0.8,72,80,9858,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"fourfold","Corynebacterium",1,1,1,100,100,134479,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"fourfold","Dietzia",0.545,0.48,0.61,48,61,5241,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"fourfold","Enhydrobacter",0.89,0.85,0.93,85,93,33959,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"fourfold","Finegoldia",0.835,0.75,0.92,75,92,6345,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"fourfold","Fusobacterium",0.845,0.77,0.92,77,92,4938,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"fourfold","Gardnerella",0.325,0.23,0.42,23,42,3806,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"fourfold","Granulicatella",0.78,0.68,0.88,68,88,3074,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"fourfold","Haemophilus",0.91,0.87,0.95,87,95,9941,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"fourfold","Halomonas",0.86,0.77,0.95,77,95,2969,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"fourfold","Kocuria",0.75,0.66,0.84,66,84,2825,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"fourfold","Lactobacillus",0.71,0.65,0.77,65,77,3602,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"fourfold","Lactococcus",0.67,0.59,0.75,59,75,5931,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"fourfold","Leptotrichia",0.76,0.69,0.83,69,83,3483,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"fourfold","Micrococcus",0.905,0.85,0.96,85,96,12364,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"fourfold","Neisseria",0.775,0.7,0.85,70,85,6752,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"fourfold","Paracoccus",0.755,0.67,0.84,67,84,4492,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"fourfold","Peptoniphilus",0.86,0.8,0.92,80,92,9264,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"fourfold","Porphyromonas",0.775,0.67,0.88,67,88,4748,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"fourfold","Prevotella",0.965,0.96,0.97,96,97,21069,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"fourfold","Propionibacterium",0.865,0.79,0.94,79,94,3476,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"fourfold","Pseudomonas",0.725,0.68,0.77,68,77,2051,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"fourfold","Rothia",0.84,0.79,0.89,79,89,3547,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"fourfold","Sphingomonas",0.87,0.82,0.92,82,92,4226,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"fourfold","Staphylococcus",1,1,1,100,100,194927,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"fourfold","Streptococcus",0.985,0.98,0.99,98,99,46705,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",1,"fourfold","Veillonella",0.96,0.95,0.97,95,97,17418,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"balanced","Acinetobacter",0.985,1,0.97,100,97,40203,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"balanced","Actinomyces",0.71,0.72,0.7,72,70,3278,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"balanced","Anaerococcus",0.97,0.98,0.96,98,96,21131,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"balanced","Chryseobacterium",0.825,0.8,0.85,80,85,11101,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"balanced","Corynebacterium",1,1,1,100,100,154352,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"balanced","Dietzia",0.625,0.65,0.6,65,60,6405,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"balanced","Enhydrobacter",0.925,0.92,0.93,92,93,26951,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"balanced","Finegoldia",0.895,0.94,0.85,94,85,6740,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"balanced","Fusobacterium",0.86,0.91,0.81,91,81,5537,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"balanced","Gardnerella",0.36,0.4,0.32,40,32,5217,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"balanced","Granulicatella",0.835,0.84,0.83,84,83,2943,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"balanced","Haemophilus",0.91,0.93,0.89,93,89,10816,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"balanced","Halomonas",0.925,0.92,0.93,92,93,3998,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"balanced","Kocuria",0.785,0.83,0.74,83,74,3640,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"balanced","Lactobacillus",0.755,0.75,0.76,75,76,5542,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"balanced","Lactococcus",0.7,0.68,0.72,68,72,4277,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"balanced","Leptotrichia",0.79,0.86,0.72,86,72,4753,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"balanced","Micrococcus",0.915,0.94,0.89,94,89,12366,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"balanced","Neisseria",0.84,0.88,0.8,88,80,6856,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"balanced","Paracoccus",0.855,0.86,0.85,86,85,4957,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"balanced","Peptoniphilus",0.9,0.91,0.89,91,89,9518,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"balanced","Porphyromonas",0.8,0.81,0.79,81,79,4343,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"balanced","Prevotella",0.97,0.99,0.95,99,95,23911,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"balanced","Propionibacterium",0.91,0.92,0.9,92,90,3210,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"balanced","Pseudomonas",0.77,0.78,0.76,78,76,2782,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"balanced","Rothia",0.88,0.9,0.86,90,86,4504,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"balanced","Sphingomonas",0.91,0.92,0.9,92,90,5193,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"balanced","Staphylococcus",1,1,1,100,100,225707,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"balanced","Streptococcus",0.995,0.99,1,99,100,49776,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"balanced","Veillonella",0.965,0.97,0.96,97,96,19395,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"fourfold","Acinetobacter",0.965,0.94,0.99,94,99,41584,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"fourfold","Actinomyces",0.675,0.59,0.76,59,76,2497,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"fourfold","Anaerococcus",0.95,0.93,0.97,93,97,13907,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"fourfold","Chryseobacterium",0.725,0.62,0.83,62,83,14864,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"fourfold","Corynebacterium",1,1,1,100,100,115010,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"fourfold","Dietzia",0.56,0.48,0.64,48,64,7823,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"fourfold","Enhydrobacter",0.905,0.86,0.95,86,95,25393,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"fourfold","Finegoldia",0.845,0.82,0.87,82,87,5048,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"fourfold","Fusobacterium",0.835,0.78,0.89,78,89,4619,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"fourfold","Gardnerella",0.34,0.35,0.33,35,33,3343,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"fourfold","Granulicatella",0.775,0.71,0.84,71,84,2404,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"fourfold","Haemophilus",0.895,0.85,0.94,85,94,8870,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"fourfold","Halomonas",0.865,0.79,0.94,79,94,3916,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"fourfold","Kocuria",0.75,0.72,0.78,72,78,2746,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"fourfold","Lactobacillus",0.71,0.6,0.82,60,82,5268,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"fourfold","Lactococcus",0.665,0.58,0.75,58,75,3517,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"fourfold","Leptotrichia",0.76,0.74,0.78,74,78,4136,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"fourfold","Micrococcus",0.885,0.86,0.91,86,91,10535,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"fourfold","Neisseria",0.825,0.78,0.87,78,87,6726,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"fourfold","Paracoccus",0.775,0.66,0.89,66,89,3706,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"structural_absence_boundary_at_zero","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"fourfold","Peptoniphilus",0.835,0.78,0.89,78,89,6682,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"fourfold","Porphyromonas",0.765,0.71,0.82,71,82,3816,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"fourfold","Prevotella",0.94,0.93,0.95,93,95,19897,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"fourfold","Propionibacterium",0.86,0.83,0.89,83,89,2678,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"fourfold","Pseudomonas",0.715,0.61,0.82,61,82,3009,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"fourfold","Rothia",0.825,0.78,0.87,78,87,2983,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"fourfold","Sphingomonas",0.835,0.76,0.91,76,91,4082,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"fourfold","Staphylococcus",0.995,0.99,1,99,100,191947,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"fourfold","Streptococcus",0.98,0.97,0.99,97,99,36514,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",2,"fourfold","Veillonella",0.94,0.92,0.96,92,96,15191,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",3,"balanced","Acinetobacter",0.99,0.98,1,98,100,42215,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",3,"balanced","Actinomyces",0.7,0.75,0.65,75,65,2720,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",3,"balanced","Anaerococcus",0.96,0.94,0.98,94,98,16977,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",3,"balanced","Chryseobacterium",0.79,0.79,0.79,79,79,7623,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"ArtPrize_2015_Forehead","ArtPrize 2015 forehead",3,"balanced","Corynebacterium",1,1,1,100,100,136221,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no_observed_zeros","ok","",""
