"dataset","dataset_label","replicate","scenario","taxon","observed_prevalence","prevalence_H","prevalence_Case","positive_samples_H","positive_samples_Case","total_count","dasra_retained","dasra_formed_structural_absence","dasra_regular_structural_absence","dasra_nonregular_structural_absence","dasra_formed_relative_abundance","dasra_formed_omnibus","dasra_both_components_formed","dasra_reason_structural_absence","dasra_reason_relative_abundance","dasra_warning_structural_absence","dasra_warning_relative_abundance"
"HMPV35Throat","HMP V35 throat",1,"fourfold","Lautropia",0.51,0.38,0.64,38,64,3127,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",1,"fourfold","Leptotrichia",0.945,0.94,0.95,94,95,33054,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",1,"fourfold","Megasphaera",0.695,0.61,0.78,61,78,1922,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",1,"fourfold","Mogibacterium",0.66,0.65,0.67,65,67,1222,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",1,"fourfold","Moryella",0.92,0.9,0.94,90,94,9341,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",1,"fourfold","Neisseria",0.95,0.93,0.97,93,97,55955,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",1,"fourfold","Oribacterium",0.96,0.96,0.96,96,96,12455,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",1,"fourfold","Peptostreptococcus",0.72,0.69,0.75,69,75,2491,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",1,"fourfold","Porphyromonas",0.9,0.88,0.92,88,92,29510,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",1,"fourfold","Prevotella",0.985,0.98,0.99,98,99,107529,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",1,"fourfold","Rothia",0.765,0.76,0.77,76,77,5555,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",1,"fourfold","Selenomonas",0.835,0.74,0.93,74,93,6413,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",1,"fourfold","Streptococcus",0.995,1,0.99,100,99,226970,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","","expanded_numerical_bounds;ill_conditioned_jacobian;weakly_identified_root_plateau;weak_identification"
"HMPV35Throat","HMP V35 throat",1,"fourfold","Tannerella",0.47,0.41,0.53,41,53,1033,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",1,"fourfold","Treponema",0.53,0.48,0.58,48,58,2124,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",1,"fourfold","Veillonella",0.99,0.99,0.99,99,99,69598,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"balanced","Actinobacillus",0.7,0.71,0.69,71,69,7288,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"balanced","Actinomyces",0.985,0.98,0.99,98,99,45606,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"balanced","Aggregatibacter",0.52,0.56,0.48,56,48,1129,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"balanced","Atopobium",0.89,0.91,0.87,91,87,5962,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"balanced","Bacteroides",0.45,0.44,0.46,44,46,2378,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"balanced","Campylobacter",0.8,0.82,0.78,82,78,9362,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"balanced","Capnocytophaga",0.835,0.85,0.82,85,82,10790,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"balanced","Catonella",0.89,0.91,0.87,91,87,3000,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"balanced","Corynebacterium",0.57,0.6,0.54,60,54,2420,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"balanced","Eubacterium",0.75,0.81,0.69,81,69,3240,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"HMPV35Throat","HMP V35 throat",2,"balanced","Fusobacterium",0.97,0.97,0.97,97,97,26150,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
