"dataset","dataset_label","replicate","scenario","n_H","n_Case","median_depth_H","median_depth_Case","depth_ratio_Case_to_H","minimum_depth","maximum_depth","group_seed","count_seed"
"ZeeviD_2015","Zeevi 2015",74,"fourfold",100,100,1525,6061,3.9744262295082,486,13293,4974776,5174879
"ZeeviD_2015","Zeevi 2015",75,"balanced",100,100,4252.5,3675.5,0.864315108759553,1349,15276,4975785,5075885
"ZeeviD_2015","Zeevi 2015",75,"fourfold",100,100,1378,5874,4.26269956458636,475,14037,4975785,5175888
"ZeeviD_2015","Zeevi 2015",76,"balanced",100,100,4393,4188,0.953334850899158,682,24142,4976794,5076894
"ZeeviD_2015","Zeevi 2015",76,"fourfold",100,100,1502,6151.5,4.09553928095872,519,18774,4976794,5176897
"ZeeviD_2015","Zeevi 2015",77,"balanced",100,100,4257,4156.5,0.976391825229035,1613,14197,4977803,5077903
"ZeeviD_2015","Zeevi 2015",77,"fourfold",100,100,1413.5,6094,4.31128404669261,300,21605,4977803,5177906
"ZeeviD_2015","Zeevi 2015",78,"balanced",100,100,4007.5,4311.5,1.07585776668746,985,20051,4978812,5078912
"ZeeviD_2015","Zeevi 2015",78,"fourfold",100,100,1477,6496.5,4.39844278943805,534,18839,4978812,5178915
"ZeeviD_2015","Zeevi 2015",79,"balanced",100,100,4145.5,3908,0.942708961524545,1347,16016,4979821,5079921
"ZeeviD_2015","Zeevi 2015",79,"fourfold",100,100,1492.5,6194,4.1500837520938,347,27256,4979821,5179924
"ZeeviD_2015","Zeevi 2015",80,"balanced",100,100,4129,4296.5,1.04056672317752,1166,17614,4980830,5080930
"ZeeviD_2015","Zeevi 2015",80,"fourfold",100,100,1467,6382.5,4.35071574642127,456,17552,4980830,5180933
"ZeeviD_2015","Zeevi 2015",81,"balanced",100,100,4488.5,3688.5,0.821766737217333,1245,10527,4981839,5081939
"ZeeviD_2015","Zeevi 2015",81,"fourfold",100,100,1439.5,5610.5,3.89753386592567,364,30000,4981839,5181942
"ZeeviD_2015","Zeevi 2015",82,"balanced",100,100,3641.5,3977,1.09213236303721,1480,18565,4982848,5082948
"ZeeviD_2015","Zeevi 2015",82,"fourfold",100,100,1707.5,6370.5,3.73089311859444,613,17404,4982848,5182951
"ZeeviD_2015","Zeevi 2015",83,"balanced",100,100,3671,3877.5,1.05625170253337,1156,11669,4983857,5083957
"ZeeviD_2015","Zeevi 2015",83,"fourfold",100,100,1524,6303,4.13582677165354,492,15256,4983857,5183960
"ZeeviD_2015","Zeevi 2015",84,"balanced",100,100,3924,3934,1.00254841997961,1529,12032,4984866,5084966
"ZeeviD_2015","Zeevi 2015",84,"fourfold",100,100,1435.5,5881.5,4.09717868338558,398,30000,4984866,5184969
"ZeeviD_2015","Zeevi 2015",85,"balanced",100,100,4270,3866.5,0.905503512880562,1380,16561,4985875,5085975
"ZeeviD_2015","Zeevi 2015",85,"fourfold",100,100,1454.5,5576,3.83361980061877,477,23784,4985875,5185978
"ZeeviD_2015","Zeevi 2015",86,"balanced",100,100,4169,3763,0.902614535859918,1235,14157,4986884,5086984
"ZeeviD_2015","Zeevi 2015",86,"fourfold",100,100,1511.5,5820.5,3.85081045319219,488,28574,4986884,5186987
"ZeeviD_2015","Zeevi 2015",87,"balanced",100,100,3831.5,3734,0.974553047109487,1100,12217,4987893,5087993
"ZeeviD_2015","Zeevi 2015",87,"fourfold",100,100,1488.5,5929.5,3.98354047699026,518,17655,4987893,5187996
"ZeeviD_2015","Zeevi 2015",88,"balanced",100,100,4030,3914,0.9712158808933,1024,18805,4988902,5089002
"ZeeviD_2015","Zeevi 2015",88,"fourfold",100,100,1478.5,6160,4.16638484950964,389,13274,4988902,5189005
"ZeeviD_2015","Zeevi 2015",89,"balanced",100,100,3742,4170,1.11437733832175,1244,14046,4989911,5090011
"ZeeviD_2015","Zeevi 2015",89,"fourfold",100,100,1452.5,6261.5,4.31084337349398,339,28304,4989911,5190014
"ZeeviD_2015","Zeevi 2015",90,"balanced",100,100,3849.5,4054,1.05312378230939,1265,15513,4990920,5091020
"ZeeviD_2015","Zeevi 2015",90,"fourfold",100,100,1561.5,5781.5,3.70252961895613,370,23550,4990920,5191023
"ZeeviD_2015","Zeevi 2015",91,"balanced",100,100,4418.5,3985.5,0.902002942174946,828,13113,4991929,5092029
"ZeeviD_2015","Zeevi 2015",91,"fourfold",100,100,1676,5642,3.36634844868735,576,25650,4991929,5192032
"ZeeviD_2015","Zeevi 2015",92,"balanced",100,100,4381,3673.5,0.838507190139238,1448,11060,4992938,5093038
"ZeeviD_2015","Zeevi 2015",92,"fourfold",100,100,1394.5,5848.5,4.19397633560416,532,14750,4992938,5193041
"ZeeviD_2015","Zeevi 2015",93,"balanced",100,100,4005.5,4124.5,1.02970914991886,1174,12646,4993947,5094047
"ZeeviD_2015","Zeevi 2015",93,"fourfold",100,100,1304.5,6045.5,4.634342660023,452,26053,4993947,5194050
"ZeeviD_2015","Zeevi 2015",94,"balanced",100,100,3848,3863.5,1.00402806652807,1332,15157,4994956,5095056
"ZeeviD_2015","Zeevi 2015",94,"fourfold",100,100,1501,6700,4.4636908727515,420,15566,4994956,5195059
"ZeeviD_2015","Zeevi 2015",95,"balanced",100,100,4011.5,3909,0.974448460675558,1037,14876,4995965,5096065
"ZeeviD_2015","Zeevi 2015",95,"fourfold",100,100,1443,5898,4.08731808731809,438,20913,4995965,5196068
"ZeeviD_2015","Zeevi 2015",96,"balanced",100,100,4211,4027.5,0.956423652339112,1179,16299,4996974,5097074
"ZeeviD_2015","Zeevi 2015",96,"fourfold",100,100,1489,5706.5,3.83243787777032,302,21472,4996974,5197077
"ZeeviD_2015","Zeevi 2015",97,"balanced",100,100,4099,3744,0.913393510612345,1123,16014,4997983,5098083
"ZeeviD_2015","Zeevi 2015",97,"fourfold",100,100,1375,5941.5,4.32109090909091,534,28158,4997983,5198086
"ZeeviD_2015","Zeevi 2015",98,"balanced",100,100,3852,4194.5,1.08891484942887,1138,14323,4998992,5099092
"ZeeviD_2015","Zeevi 2015",98,"fourfold",100,100,1379,6241.5,4.52610587382161,594,15506,4998992,5199095
"ZeeviD_2015","Zeevi 2015",99,"balanced",100,100,3873,4541.5,1.17260521559515,1442,15838,5000001,5100101
"ZeeviD_2015","Zeevi 2015",99,"fourfold",100,100,1481,6145,4.14922349763673,546,17648,5000001,5200104
"ZeeviD_2015","Zeevi 2015",100,"balanced",100,100,4132,4272.5,1.03400290416263,1314,16456,5001010,5101110
"ZeeviD_2015","Zeevi 2015",100,"fourfold",100,100,1516.5,5767,3.80283547642598,432,16652,5001010,5201113
