"dataset","dataset_label","replicate","scenario","method","n_taxa","n_available","availability_rate","n_rejections","type1_error"
"ZeeviD_2015","Zeevi 2015",95,"balanced","MaAsLin3",30,27,0.9,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",95,"fourfold","DASRA",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",95,"fourfold","ZINQ",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",95,"fourfold","MaAsLin3",30,29,0.966666666666667,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",96,"balanced","DASRA",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",96,"balanced","ZINQ",30,30,1,3,0.1
"ZeeviD_2015","Zeevi 2015",96,"balanced","MaAsLin3",30,28,0.933333333333333,5,0.166666666666667
"ZeeviD_2015","Zeevi 2015",96,"fourfold","DASRA",30,30,1,3,0.1
"ZeeviD_2015","Zeevi 2015",96,"fourfold","ZINQ",30,30,1,3,0.1
"ZeeviD_2015","Zeevi 2015",96,"fourfold","MaAsLin3",30,27,0.9,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",97,"balanced","DASRA",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",97,"balanced","ZINQ",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",97,"balanced","MaAsLin3",30,27,0.9,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",97,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",97,"fourfold","ZINQ",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",97,"fourfold","MaAsLin3",30,29,0.966666666666667,0,0
"ZeeviD_2015","Zeevi 2015",98,"balanced","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",98,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",98,"balanced","MaAsLin3",30,27,0.9,0,0
"ZeeviD_2015","Zeevi 2015",98,"fourfold","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",98,"fourfold","ZINQ",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",98,"fourfold","MaAsLin3",30,28,0.933333333333333,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",99,"balanced","DASRA",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",99,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",99,"balanced","MaAsLin3",30,27,0.9,3,0.1
"ZeeviD_2015","Zeevi 2015",99,"fourfold","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",99,"fourfold","ZINQ",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",99,"fourfold","MaAsLin3",30,27,0.9,0,0
"ZeeviD_2015","Zeevi 2015",100,"balanced","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",100,"balanced","ZINQ",30,30,1,3,0.1
"ZeeviD_2015","Zeevi 2015",100,"balanced","MaAsLin3",30,27,0.9,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",100,"fourfold","DASRA",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",100,"fourfold","ZINQ",30,30,1,4,0.133333333333333
"ZeeviD_2015","Zeevi 2015",100,"fourfold","MaAsLin3",30,28,0.933333333333333,2,0.0666666666666667
