"dataset","dataset_label","replicate","scenario","n_H","n_Case","median_depth_H","median_depth_Case","depth_ratio_Case_to_H","minimum_depth","maximum_depth","group_seed","count_seed"
"NHANESOral_2009_2010","NHANES Oral 2009-2010",1,"balanced",100,100,3973.5,3593,0.904240593934818,1229,16076,55901272,56001372
"NHANESOral_2009_2010","NHANES Oral 2009-2010",1,"fourfold",100,100,1588,5112,3.2191435768262,511,14023,55901272,56101375
"NHANESOral_2009_2010","NHANES Oral 2009-2010",2,"balanced",100,100,4076.5,3732,0.915491230222004,1159,13676,55902281,56002381
"NHANESOral_2009_2010","NHANES Oral 2009-2010",2,"fourfold",100,100,1469.5,6374,4.3375297720313,360,18645,55902281,56102384
"NHANESOral_2009_2010","NHANES Oral 2009-2010",3,"balanced",100,100,4231.5,3616,0.854543306156209,1141,12520,55903290,56003390
"NHANESOral_2009_2010","NHANES Oral 2009-2010",3,"fourfold",100,100,1525.5,5804,3.80465421173386,382,16561,55903290,56103393
"NHANESOral_2009_2010","NHANES Oral 2009-2010",4,"balanced",100,100,4015.5,4043.5,1.00697297970365,1436,9731,55904299,56004399
"NHANESOral_2009_2010","NHANES Oral 2009-2010",4,"fourfold",100,100,1348,5835,4.3286350148368,496,19541,55904299,56104402
"NHANESOral_2009_2010","NHANES Oral 2009-2010",5,"balanced",100,100,3993,4379.5,1.09679439018282,1173,12075,55905308,56005408
"NHANESOral_2009_2010","NHANES Oral 2009-2010",5,"fourfold",100,100,1500.5,6787,4.52315894701766,496,25246,55905308,56105411
"NHANESOral_2009_2010","NHANES Oral 2009-2010",6,"balanced",100,100,3908.5,4319.5,1.10515543047205,1088,15500,55906317,56006417
"NHANESOral_2009_2010","NHANES Oral 2009-2010",6,"fourfold",100,100,1533.5,5246,3.42093250733616,434,14866,55906317,56106420
"NHANESOral_2009_2010","NHANES Oral 2009-2010",7,"balanced",100,100,3850,4103,1.06571428571429,1179,16512,55907326,56007426
"NHANESOral_2009_2010","NHANES Oral 2009-2010",7,"fourfold",100,100,1340.5,5510,4.11040656471466,578,15808,55907326,56107429
"NHANESOral_2009_2010","NHANES Oral 2009-2010",8,"balanced",100,100,3844.5,4075,1.05995578098582,1229,11985,55908335,56008435
"NHANESOral_2009_2010","NHANES Oral 2009-2010",8,"fourfold",100,100,1475,5722.5,3.87966101694915,402,18308,55908335,56108438
"NHANESOral_2009_2010","NHANES Oral 2009-2010",9,"balanced",100,100,3882,4445,1.14502833590933,1190,14363,55909344,56009444
"NHANESOral_2009_2010","NHANES Oral 2009-2010",9,"fourfold",100,100,1691,5989.5,3.54198698994678,302,17325,55909344,56109447
"NHANESOral_2009_2010","NHANES Oral 2009-2010",10,"balanced",100,100,4290.5,3841.5,0.895350192285281,844,13133,55910353,56010453
"NHANESOral_2009_2010","NHANES Oral 2009-2010",10,"fourfold",100,100,1422,5618,3.9507735583685,597,16058,55910353,56110456
"NHANESOral_2009_2010","NHANES Oral 2009-2010",11,"balanced",100,100,4268.5,3864,0.905236031392761,1344,17207,55911362,56011462
"NHANESOral_2009_2010","NHANES Oral 2009-2010",11,"fourfold",100,100,1568,5866.5,3.74139030612245,625,14981,55911362,56111465
"NHANESOral_2009_2010","NHANES Oral 2009-2010",12,"balanced",100,100,3622.5,4183.5,1.15486542443064,1339,15054,55912371,56012471
"NHANESOral_2009_2010","NHANES Oral 2009-2010",12,"fourfold",100,100,1414.5,5665.5,4.00530222693531,501,25746,55912371,56112474
"NHANESOral_2009_2010","NHANES Oral 2009-2010",13,"balanced",100,100,4010.5,4064.5,1.01346465527989,1376,11687,55913380,56013480
"NHANESOral_2009_2010","NHANES Oral 2009-2010",13,"fourfold",100,100,1550.5,5778.5,3.72686230248307,430,16710,55913380,56113483
"NHANESOral_2009_2010","NHANES Oral 2009-2010",14,"balanced",100,100,4049.5,3957.5,0.977281145820472,745,16148,55914389,56014489
"NHANESOral_2009_2010","NHANES Oral 2009-2010",14,"fourfold",100,100,1300.5,5592,4.29988465974625,564,12975,55914389,56114492
"NHANESOral_2009_2010","NHANES Oral 2009-2010",15,"balanced",100,100,3972,4160.5,1.04745720040282,968,12196,55915398,56015498
"NHANESOral_2009_2010","NHANES Oral 2009-2010",15,"fourfold",100,100,1439.5,6220,4.32094477249045,415,14371,55915398,56115501
"NHANESOral_2009_2010","NHANES Oral 2009-2010",16,"balanced",100,100,3747,3982,1.06271684013878,1292,21020,55916407,56016507
"NHANESOral_2009_2010","NHANES Oral 2009-2010",16,"fourfold",100,100,1594,6445.5,4.04360100376412,579,20444,55916407,56116510
"NHANESOral_2009_2010","NHANES Oral 2009-2010",17,"balanced",100,100,3789,4137,1.09184481393508,998,12649,55917416,56017516
"NHANESOral_2009_2010","NHANES Oral 2009-2010",17,"fourfold",100,100,1542.5,5543,3.5935170178282,450,19832,55917416,56117519
"NHANESOral_2009_2010","NHANES Oral 2009-2010",18,"balanced",100,100,4337.5,4079.5,0.940518731988473,1031,14547,55918425,56018525
"NHANESOral_2009_2010","NHANES Oral 2009-2010",18,"fourfold",100,100,1490,6344.5,4.25805369127517,432,18867,55918425,56118528
