"dataset","dataset_label","replicate","scenario","n_H","n_Case","median_depth_H","median_depth_Case","depth_ratio_Case_to_H","minimum_depth","maximum_depth","group_seed","count_seed"
"JieZ_2017","Jie 2017",49,"fourfold",100,100,1470,5702,3.87891156462585,422,15497,8949563,9149666
"JieZ_2017","Jie 2017",50,"balanced",100,100,4455.5,4185.5,0.939400740657614,1346,11607,8950572,9050672
"JieZ_2017","Jie 2017",50,"fourfold",100,100,1570.5,6140.5,3.90990130531678,500,15865,8950572,9150675
"JieZ_2017","Jie 2017",51,"balanced",100,100,4249.5,3751.5,0.882809742322626,1197,15355,8951581,9051681
"JieZ_2017","Jie 2017",51,"fourfold",100,100,1499.5,6149.5,4.10103367789263,482,22405,8951581,9151684
"JieZ_2017","Jie 2017",52,"balanced",100,100,4507,4087.5,0.906922564899046,1191,17234,8952590,9052690
"JieZ_2017","Jie 2017",52,"fourfold",100,100,1479.5,5719.5,3.86583305170666,647,15929,8952590,9152693
"JieZ_2017","Jie 2017",53,"balanced",100,100,4130.5,4011,0.971068877859823,1329,11620,8953599,9053699
"JieZ_2017","Jie 2017",53,"fourfold",100,100,1590.5,6360,3.9987425337944,551,15332,8953599,9153702
"JieZ_2017","Jie 2017",54,"balanced",100,100,3989.5,3688.5,0.924551948865773,1043,10735,8954608,9054708
"JieZ_2017","Jie 2017",54,"fourfold",100,100,1559,6078.5,3.89897370109044,459,16783,8954608,9154711
"JieZ_2017","Jie 2017",55,"balanced",100,100,3906,3859,0.987967229902714,963,14389,8955617,9055717
"JieZ_2017","Jie 2017",55,"fourfold",100,100,1561,6569.5,4.2085201793722,493,20951,8955617,9155720
"JieZ_2017","Jie 2017",56,"balanced",100,100,4098.5,3958,0.965719165548371,1571,11020,8956626,9056726
"JieZ_2017","Jie 2017",56,"fourfold",100,100,1414,6136.5,4.33981612446959,452,13051,8956626,9156729
"JieZ_2017","Jie 2017",57,"balanced",100,100,4216,4126,0.97865275142315,1289,13740,8957635,9057735
"JieZ_2017","Jie 2017",57,"fourfold",100,100,1383.5,5826.5,4.21142031080593,458,18296,8957635,9157738
"JieZ_2017","Jie 2017",58,"balanced",100,100,4225,4012,0.949585798816568,1268,15762,8958644,9058744
"JieZ_2017","Jie 2017",58,"fourfold",100,100,1418.5,6107,4.30525202678886,561,13913,8958644,9158747
"JieZ_2017","Jie 2017",59,"balanced",100,100,4247,4238,0.997880857075583,1333,18049,8959653,9059753
"JieZ_2017","Jie 2017",59,"fourfold",100,100,1644,5958,3.62408759124088,607,17797,8959653,9159756
"JieZ_2017","Jie 2017",60,"balanced",100,100,4279,4280.5,1.00035054919374,1358,12530,8960662,9060762
"JieZ_2017","Jie 2017",60,"fourfold",100,100,1461,6309.5,4.3186173853525,494,25972,8960662,9160765
"JieZ_2017","Jie 2017",61,"balanced",100,100,3814.5,3572,0.936426792502294,1134,13916,8961671,9061771
"JieZ_2017","Jie 2017",61,"fourfold",100,100,1554,6647,4.27734877734878,498,22009,8961671,9161774
"JieZ_2017","Jie 2017",62,"balanced",100,100,4119,4188,1.01675163874727,1326,18953,8962680,9062780
"JieZ_2017","Jie 2017",62,"fourfold",100,100,1524.5,6293.5,4.12823876680879,537,16530,8962680,9162783
"JieZ_2017","Jie 2017",63,"balanced",100,100,4058.5,3687.5,0.908586916348405,1251,12843,8963689,9063789
"JieZ_2017","Jie 2017",63,"fourfold",100,100,1612.5,6121.5,3.79627906976744,523,15265,8963689,9163792
"JieZ_2017","Jie 2017",64,"balanced",100,100,4029,4075,1.0114172251179,1053,11835,8964698,9064798
"JieZ_2017","Jie 2017",64,"fourfold",100,100,1614.5,6439,3.98823165066584,487,17857,8964698,9164801
"JieZ_2017","Jie 2017",65,"balanced",100,100,4241,3692.5,0.870667295449187,1364,12388,8965707,9065807
"JieZ_2017","Jie 2017",65,"fourfold",100,100,1626.5,6617.5,4.06855210574854,426,28048,8965707,9165810
"JieZ_2017","Jie 2017",66,"balanced",100,100,4288.5,3939.5,0.918619563950099,1147,14038,8966716,9066816
"JieZ_2017","Jie 2017",66,"fourfold",100,100,1540.5,5634.5,3.65757870821162,632,16528,8966716,9166819
"JieZ_2017","Jie 2017",67,"balanced",100,100,3943,4046,1.02612224194776,1514,19982,8967725,9067825
"JieZ_2017","Jie 2017",67,"fourfold",100,100,1598,6073,3.80037546933667,416,15575,8967725,9167828
"JieZ_2017","Jie 2017",68,"balanced",100,100,4281.5,4088,0.954805558799486,1396,18561,8968734,9068834
"JieZ_2017","Jie 2017",68,"fourfold",100,100,1498,5940,3.9652870493992,501,20119,8968734,9168837
"JieZ_2017","Jie 2017",69,"balanced",100,100,4194,4192.5,0.99964234620887,1218,13317,8969743,9069843
"JieZ_2017","Jie 2017",69,"fourfold",100,100,1498,6657.5,4.44425901201602,300,23703,8969743,9169846
"JieZ_2017","Jie 2017",70,"balanced",100,100,4159,3880,0.932916566482327,1478,13910,8970752,9070852
"JieZ_2017","Jie 2017",70,"fourfold",100,100,1397.5,5997,4.2912343470483,468,20307,8970752,9170855
"JieZ_2017","Jie 2017",71,"balanced",100,100,4150.5,4271,1.02903264666908,978,10651,8971761,9071861
