"design","allocation_id","depth","target_library_size","median_library_size","taxon","target_set","method","component","available","reason","p_value","estimate","q_value","significant","d6300_comparison_cells"
"null",11,"100",100,100,"Allobacillus_halotolerans","Abundance targets","DASRA structural absence","structural absence",TRUE,"available",0.464738323996951,0.731066845730675,0.999999489623771,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Imtechella_halotolerans","Abundance targets","DASRA structural absence","structural absence",TRUE,"available",0.242618416069969,1.16846706657747,0.999999489623771,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Truepera_radiovictrix","Abundance targets","DASRA structural absence","structural absence",TRUE,"available",0.555054906237794,-0.590202485133045,0.999999489623771,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Bacillus_subtilis","Structural targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.703524883288595,-0.228107275734542,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Enterococcus_faecalis","Structural targets","DASRA present-conditional abundance","abundance",FALSE,"conditional_present_information_nonpositive",1,,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Escherichia_coli","Structural targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.96317775154516,-0.0162320648315345,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Lactobacillus_fermentum","Structural targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.334061187912797,-0.246942258502151,0.766080330521602,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Listeria_monocytogenes","Structural targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.240067325461479,0.498900325592236,0.766080330521602,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Pseudomonas_aeruginosa","Structural targets","DASRA present-conditional abundance","abundance",FALSE,"conditional_present_root_polish_not_closed",1,,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Salmonella_enterica","Structural targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.426347420673334,0.184655379567702,0.781636937901113,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Staphylococcus_aureus","Structural targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.0941449393536912,0.427544699810862,0.517797166445302,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Allobacillus_halotolerans","Abundance targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.0114325516599756,1.24878641309238,0.125758068259731,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Imtechella_halotolerans","Abundance targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.348218332055274,0.542330037911137,0.766080330521602,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Truepera_radiovictrix","Abundance targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.751134630244943,-0.267346404738687,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Bacillus_subtilis","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.999999999999999,-1.22336152591013e-15,0.999999999999999,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Enterococcus_faecalis","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.740604494475986,-0.219651985658703,0.999999999999999,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Escherichia_coli","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.999999999999999,-1.22336152591013e-15,0.999999999999999,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Lactobacillus_fermentum","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.999999999999999,-1.22336152591013e-15,0.999999999999999,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Listeria_monocytogenes","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.999999999999999,-1.22336152591013e-15,0.999999999999999,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Pseudomonas_aeruginosa","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.740604494475986,-0.219651985658703,0.999999999999999,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Salmonella_enterica","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.999999999999999,-1.22336152591013e-15,0.999999999999999,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Staphylococcus_aureus","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.999999999999999,-1.22336152591013e-15,0.999999999999999,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Allobacillus_halotolerans","Abundance targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.737601682981309,-0.225017725341913,0.999999999999999,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Imtechella_halotolerans","Abundance targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.274039985586203,-0.831657079572243,0.999999999999999,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Truepera_radiovictrix","Abundance targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.408318245376557,0.709327505407741,0.999999999999999,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Bacillus_subtilis","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.0750682601976691,-0.411725303674948,0.501165527065495,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Enterococcus_faecalis","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.590103977118995,0.532430365124643,0.766396617077845,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Escherichia_coli","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.20469245815475,-0.174501488292063,0.562904259925562,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Lactobacillus_fermentum","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.136681507381499,-0.362291072763137,0.501165527065495,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Listeria_monocytogenes","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.766396617077845,0.419762713430106,0.766396617077845,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Pseudomonas_aeruginosa","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.732760734935046,0.143463899539441,0.766396617077845,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Salmonella_enterica","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.342676096874834,-0.259311715778017,0.726917415015005,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Staphylococcus_aureus","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.54865876186195,0.437265190443906,0.766396617077845,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Allobacillus_halotolerans","Abundance targets","MaAsLin3 abundance","abundance",TRUE,"available",0.103402823131068,1.20073131197338,0.501165527065495,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Imtechella_halotolerans","Abundance targets","MaAsLin3 abundance","abundance",TRUE,"available",0.753602593956963,0.530943046288464,0.766396617077845,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Truepera_radiovictrix","Abundance targets","MaAsLin3 abundance","abundance",TRUE,"available",0.396500408190003,-0.477754221204926,0.726917415015005,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Bacillus_subtilis","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",1,,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Enterococcus_faecalis","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.743453409208245,,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Escherichia_coli","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",1,,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Lactobacillus_fermentum","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",1,,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Listeria_monocytogenes","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",1,,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Pseudomonas_aeruginosa","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.743453409208237,,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Salmonella_enterica","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",1,,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Staphylococcus_aureus","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",1,,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Allobacillus_halotolerans","Abundance targets","ZINQ prevalence","prevalence",TRUE,"available",0.739991247146892,,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Imtechella_halotolerans","Abundance targets","ZINQ prevalence","prevalence",TRUE,"available",0.261980575562054,,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Truepera_radiovictrix","Abundance targets","ZINQ prevalence","prevalence",TRUE,"available",0.380111276572513,,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Bacillus_subtilis","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.175509801043408,,0.965303905738746,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Enterococcus_faecalis","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.791026620959588,,0.999999999999996,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Escherichia_coli","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.430509658549141,,0.999999999999996,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Lactobacillus_fermentum","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.496994166878818,,0.999999999999996,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Listeria_monocytogenes","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.999999999999996,,0.999999999999996,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Pseudomonas_aeruginosa","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.88788840986059,,0.999999999999996,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Salmonella_enterica","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.496994166878818,,0.999999999999996,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Staphylococcus_aureus","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.999999999999996,,0.999999999999996,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Allobacillus_halotolerans","Abundance targets","ZINQ abundance","abundance",TRUE,"available",0.999999999999996,,0.999999999999996,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Imtechella_halotolerans","Abundance targets","ZINQ abundance","abundance",TRUE,"available",0.17459273092678,,0.965303905738746,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"100",100,100,"Truepera_radiovictrix","Abundance targets","ZINQ abundance","abundance",TRUE,"available",0.863191243090403,,0.999999999999996,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Bacillus_subtilis","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.999788780702356,0.00026472413490243,0.999788780702356,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Enterococcus_faecalis","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.50245406996066,-0.670633446632942,0.941383365401964,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Escherichia_coli","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.977052660210407,0.0287641913597583,0.999788780702356,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Lactobacillus_fermentum","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.689719189046295,0.399236177050401,0.941383365401964,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Listeria_monocytogenes","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.630963155648705,-0.480371641042219,0.941383365401964,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Pseudomonas_aeruginosa","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.770222753510698,0.292083537239456,0.941383365401964,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Salmonella_enterica","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.73597840123777,0.337183730305167,0.941383365401964,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Staphylococcus_aureus","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.725251955161224,0.351448429469275,0.941383365401964,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Allobacillus_halotolerans","Abundance targets","DASRA structural absence","structural absence",TRUE,"available",0.156713492393509,1.41621183302773,0.941383365401964,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Imtechella_halotolerans","Abundance targets","DASRA structural absence","structural absence",TRUE,"available",0.222346012785305,1.22031360892541,0.941383365401964,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Truepera_radiovictrix","Abundance targets","DASRA structural absence","structural absence",TRUE,"available",0.672939447081211,-0.422117236955056,0.941383365401964,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Bacillus_subtilis","Structural targets","DASRA present-conditional abundance","abundance",FALSE,"conditional_present_information_nonpositive",1,,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Enterococcus_faecalis","Structural targets","DASRA present-conditional abundance","abundance",FALSE,"conditional_present_information_nonpositive",1,,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Escherichia_coli","Structural targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.704392663224595,0.135662343450063,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Lactobacillus_fermentum","Structural targets","DASRA present-conditional abundance","abundance",FALSE,"conditional_present_root_polish_not_closed",1,,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Listeria_monocytogenes","Structural targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.117895941204028,0.632163398606545,0.854740395953864,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Pseudomonas_aeruginosa","Structural targets","DASRA present-conditional abundance","abundance",FALSE,"conditional_present_information_nonpositive",1,,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Salmonella_enterica","Structural targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.155407344718884,-0.403139988687817,0.854740395953864,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Staphylococcus_aureus","Structural targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.795771806298238,-0.0863914050518043,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Allobacillus_halotolerans","Abundance targets","DASRA present-conditional abundance","abundance",FALSE,"conditional_present_root_polish_not_closed",1,,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Imtechella_halotolerans","Abundance targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.398852404041867,0.333827601157335,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Truepera_radiovictrix","Abundance targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.409511383962753,-0.444110926486097,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Bacillus_subtilis","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.999999999999999,-1.22336152591013e-15,0.999999999999999,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Enterococcus_faecalis","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.740604494475986,0.219651985658703,0.999999999999999,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Escherichia_coli","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.999999999999999,-1.22336152591013e-15,0.999999999999999,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Lactobacillus_fermentum","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.740604494475987,-0.219651985658702,0.999999999999999,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Listeria_monocytogenes","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.501655812671271,0.455873548520495,0.999999999999999,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Pseudomonas_aeruginosa","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.999999999999998,1.29390570499262e-15,0.999999999999999,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Salmonella_enterica","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.740604494475986,-0.219651985658703,0.999999999999999,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Staphylococcus_aureus","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.740604494475986,-0.219651985658703,0.999999999999999,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Allobacillus_halotolerans","Abundance targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.704431738381004,-0.289349457652154,0.999999999999999,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Imtechella_halotolerans","Abundance targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.305692104496561,-0.71814091687467,0.999999999999999,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Truepera_radiovictrix","Abundance targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.42856819837157,0.644019574928269,0.999999999999999,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Bacillus_subtilis","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.259510400459502,-0.0198787950423777,0.71365360126363,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Enterococcus_faecalis","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.0459569278630001,-0.699313508759512,0.505526206493001,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Escherichia_coli","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.507883333266302,0.00655842748676686,0.798102380847046,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Lactobacillus_fermentum","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.770261962793952,0.476117661271963,0.936377989547232,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Listeria_monocytogenes","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.633207336890475,0.708884346421739,0.870660088224403,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Pseudomonas_aeruginosa","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",1,0.357541986676598,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Salmonella_enterica","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.149982289504307,-0.337098690764989,0.71365360126363,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Staphylococcus_aureus","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.405911611200419,-0.124483407482554,0.744171287200769,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Allobacillus_halotolerans","Abundance targets","MaAsLin3 abundance","abundance",TRUE,"available",0.228885057153644,1.17597787534996,0.71365360126363,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Imtechella_halotolerans","Abundance targets","MaAsLin3 abundance","abundance",TRUE,"available",0.851252717770211,0.498730220295978,0.936377989547232,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Truepera_radiovictrix","Abundance targets","MaAsLin3 abundance","abundance",TRUE,"available",0.372704581436836,-0.353059273360139,0.744171287200769,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Bacillus_subtilis","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",1,,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Enterococcus_faecalis","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.743453409208228,,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Escherichia_coli","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",1,,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Lactobacillus_fermentum","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.743453409208228,,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Listeria_monocytogenes","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.504179837221619,,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Pseudomonas_aeruginosa","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",1,,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Salmonella_enterica","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.743453409208237,,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Staphylococcus_aureus","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.743453409208245,,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Allobacillus_halotolerans","Abundance targets","ZINQ prevalence","prevalence",TRUE,"available",0.699448086793578,,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Imtechella_halotolerans","Abundance targets","ZINQ prevalence","prevalence",TRUE,"available",0.303750066863592,,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Truepera_radiovictrix","Abundance targets","ZINQ prevalence","prevalence",TRUE,"available",0.409465932433512,,1,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Bacillus_subtilis","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.999999999999996,,0.999999999999996,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Enterococcus_faecalis","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.999999999999996,,0.999999999999996,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Escherichia_coli","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.346019320088038,,0.980171398713427,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Lactobacillus_fermentum","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.163893153756408,,0.980171398713427,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Listeria_monocytogenes","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.534638944752778,,0.980171398713427,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Pseudomonas_aeruginosa","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.999999999999996,,0.999999999999996,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Salmonella_enterica","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.436764700452025,,0.980171398713427,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Staphylococcus_aureus","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.456019273171211,,0.980171398713427,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Allobacillus_halotolerans","Abundance targets","ZINQ abundance","abundance",TRUE,"available",0.264146039839411,,0.980171398713427,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Imtechella_halotolerans","Abundance targets","ZINQ abundance","abundance",TRUE,"available",0.953912189766946,,0.999999999999996,FALSE,"1;2;4;5;11;14;15;16"
"null",11,"50",50,50,"Truepera_radiovictrix","Abundance targets","ZINQ abundance","abundance",TRUE,"available",0.904206662750156,,0.999999999999996,FALSE,"1;2;4;5;11;14;15;16"
"null",12,"native",,21398,"Bacillus_subtilis","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.721139403555072,-0.356936420475998,1,FALSE,"1;2;4;5;12;13;15;16"
"null",12,"native",,21398,"Enterococcus_faecalis","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.999999542002838,-5.74014318164115e-07,1,FALSE,"1;2;4;5;12;13;15;16"
"null",12,"native",,21398,"Escherichia_coli","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.998953133756832,0.00131205263888675,1,FALSE,"1;2;4;5;12;13;15;16"
"null",12,"native",,21398,"Lactobacillus_fermentum","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.982155908997287,0.0223661161307292,1,FALSE,"1;2;4;5;12;13;15;16"
"null",12,"native",,21398,"Listeria_monocytogenes","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.475911204085169,0.712894239402684,1,FALSE,"1;2;4;5;12;13;15;16"
"null",12,"native",,21398,"Pseudomonas_aeruginosa","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.721132320255783,0.356945882011129,1,FALSE,"1;2;4;5;12;13;15;16"
"null",12,"native",,21398,"Salmonella_enterica","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.999999999993036,8.72755519333525e-12,1,FALSE,"1;2;4;5;12;13;15;16"
"null",12,"native",,21398,"Staphylococcus_aureus","Structural targets","DASRA structural absence","structural absence",TRUE,"available",0.466178558108869,0.728710843996783,1,FALSE,"1;2;4;5;12;13;15;16"
"null",12,"native",,21398,"Allobacillus_halotolerans","Abundance targets","DASRA structural absence","structural absence",TRUE,"available",0.70359801130896,-0.38046804677234,1,FALSE,"1;2;4;5;12;13;15;16"
"null",12,"native",,21398,"Imtechella_halotolerans","Abundance targets","DASRA structural absence","structural absence",FALSE,"structural_absence_persistent_boundary",1,,1,FALSE,"1;2;4;5;12;13;15;16"
"null",12,"native",,21398,"Truepera_radiovictrix","Abundance targets","DASRA structural absence","structural absence",TRUE,"available",0.157120077875176,-1.41482409411718,1,FALSE,"1;2;4;5;12;13;15;16"
"null",12,"native",,21398,"Bacillus_subtilis","Structural targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.20718543506039,-0.401530633961529,0.759679928554764,FALSE,"1;2;4;5;12;13;15;16"
"null",12,"native",,21398,"Enterococcus_faecalis","Structural targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.357140802284611,-0.343746852310333,0.785709765026144,FALSE,"1;2;4;5;12;13;15;16"
"null",12,"native",,21398,"Escherichia_coli","Structural targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.810412088522655,0.108292243250836,0.852251996940544,FALSE,"1;2;4;5;12;13;15;16"
"null",12,"native",,21398,"Lactobacillus_fermentum","Structural targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.794314826375553,0.146399740700554,0.852251996940544,FALSE,"1;2;4;5;12;13;15;16"
"null",12,"native",,21398,"Listeria_monocytogenes","Structural targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.194259088482491,0.845970995506973,0.759679928554764,FALSE,"1;2;4;5;12;13;15;16"
"null",12,"native",,21398,"Pseudomonas_aeruginosa","Structural targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.800077628226525,0.0662726583946599,0.852251996940544,FALSE,"1;2;4;5;12;13;15;16"
"null",12,"native",,21398,"Salmonella_enterica","Structural targets","DASRA present-conditional abundance","abundance",TRUE,"available",0.66057375046046,-0.131543438419284,0.852251996940544,FALSE,"1;2;4;5;12;13;15;16"
