"dataset","dataset_label","replicate","scenario","taxon","observed_prevalence","prevalence_H","prevalence_Case","positive_samples_H","positive_samples_Case","total_count","dasra_retained","dasra_formed_structural_absence","dasra_regular_structural_absence","dasra_nonregular_structural_absence","dasra_formed_relative_abundance","dasra_formed_omnibus","dasra_both_components_formed","dasra_reason_structural_absence","dasra_reason_relative_abundance","dasra_warning_structural_absence","dasra_warning_relative_abundance"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","Abiotrophia",0.665,0.68,0.65,68,65,2204,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","Actinobacillus",0.66,0.67,0.65,67,65,4615,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","Actinomyces",0.98,0.98,0.98,98,98,20915,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","Aggregatibacter",0.685,0.72,0.65,72,65,5097,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","Alloprevotella",0.95,0.96,0.94,96,94,18440,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","Atopobium",0.925,0.93,0.92,93,92,5542,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","Bergeyella",0.89,0.92,0.86,92,86,5757,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"ok","multiple_root_effect_disagreement","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","Campylobacter",0.95,0.96,0.94,96,94,3802,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","Capnocytophaga",0.89,0.93,0.85,93,85,2651,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","Corynebacterium",0.915,0.94,0.89,94,89,3649,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","Fusobacterium",0.98,0.98,0.98,98,98,24947,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","Gemella",0.98,0.99,0.97,99,97,50834,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","Granulicatella",0.965,0.98,0.95,98,95,25455,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","Haemophilus",0.975,0.98,0.97,98,97,51610,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","Leptotrichia",0.965,0.97,0.96,97,96,13797,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","Megasphaera",0.835,0.86,0.81,86,81,5518,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","Mogibacterium",0.86,0.89,0.83,89,83,2414,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","Neisseria",0.925,0.95,0.9,95,90,24250,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","Oribacterium",0.88,0.87,0.89,87,89,3139,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","Parvimonas",0.885,0.89,0.88,89,88,5294,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","Peptostreptococcus",0.79,0.79,0.79,79,79,2978,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","Porphyromonas",0.945,0.96,0.93,96,93,14318,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","Prevotella",0.965,0.97,0.96,97,96,19392,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","Prevotella_6",0.825,0.85,0.8,85,80,4353,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","Prevotella_7",0.985,1,0.97,100,97,66029,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","","expanded_numerical_bounds;ill_conditioned_jacobian;weakly_identified_root_plateau;multiple_numerical_roots;weak_identification"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","Rothia",0.985,0.98,0.99,98,99,92800,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","Solobacterium",0.875,0.87,0.88,87,88,2548,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","Streptococcus",0.99,0.99,0.99,99,99,298350,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","Treponema_2",0.7,0.73,0.67,73,67,3038,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","Veillonella",0.975,0.98,0.97,98,97,55384,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"fourfold","Abiotrophia",0.61,0.58,0.64,58,64,2526,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"fourfold","Actinobacillus",0.645,0.63,0.66,63,66,4310,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"fourfold","Actinomyces",0.98,0.98,0.98,98,98,19689,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"fourfold","Aggregatibacter",0.67,0.67,0.67,67,67,4062,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"fourfold","Alloprevotella",0.955,0.97,0.94,97,94,16888,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"fourfold","Atopobium",0.89,0.86,0.92,86,92,5229,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"fourfold","Bergeyella",0.845,0.82,0.87,82,87,6392,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","","expanded_numerical_bounds;ill_conditioned_jacobian;weakly_identified_root_plateau;multiple_numerical_roots;weak_identification"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"fourfold","Campylobacter",0.92,0.91,0.93,91,93,3628,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"fourfold","Capnocytophaga",0.86,0.84,0.88,84,88,2367,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"fourfold","Corynebacterium",0.865,0.86,0.87,86,87,3071,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"fourfold","Fusobacterium",0.98,0.98,0.98,98,98,22264,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"fourfold","Gemella",0.975,0.98,0.97,98,97,41750,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
