"dataset","dataset_label","replicate","scenario","method","taxon","p_value","native_p_value","available","status","reason"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","SACAT","Abiotrophia",1,1,TRUE,"available","available"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","SACAT","Actinobacillus",1,1,TRUE,"available","available"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","SACAT","Actinomyces",0.863009258967776,0.863009258967776,TRUE,"available","available"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","SACAT","Aggregatibacter",0.54876981547647,0.54876981547647,TRUE,"available","available"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","SACAT","Alloprevotella",1,1,TRUE,"available","available"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","SACAT","Atopobium",1,1,TRUE,"available","available"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","SACAT","Bergeyella",1,1,TRUE,"available","available"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","SACAT","Campylobacter",0.678183159602014,0.678183159602014,TRUE,"available","available"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","SACAT","Capnocytophaga",0.351697207954645,0.351697207954645,TRUE,"available","available"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","SACAT","Corynebacterium",0.517002638929951,0.517002638929951,TRUE,"available","available"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","SACAT","Fusobacterium",1,1,TRUE,"available","available"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","SACAT","Gemella",0.622546209741689,0.622546209741689,TRUE,"available","available"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","SACAT","Granulicatella",0.496637766727268,0.496637766727268,TRUE,"available","available"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","SACAT","Haemophilus",0.834655578681819,0.834655578681819,TRUE,"available","available"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","SACAT","Leptotrichia",0.0849492691816284,0.0849492691816284,TRUE,"available","available"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","SACAT","Megasphaera",0.738258059712285,0.738258059712285,TRUE,"available","available"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","SACAT","Mogibacterium",0.472352815005968,0.472352815005968,TRUE,"available","available"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","SACAT","Neisseria",0.346417246038868,0.346417246038868,TRUE,"available","available"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","SACAT","Oribacterium",0.391426923118787,0.391426923118787,TRUE,"available","available"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","SACAT","Parvimonas",1,1,TRUE,"available","available"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","SACAT","Peptostreptococcus",1,1,TRUE,"available","available"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","SACAT","Porphyromonas",0.633827778049651,0.633827778049651,TRUE,"available","available"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","SACAT","Prevotella",0.913082941826824,0.913082941826824,TRUE,"available","available"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","SACAT","Prevotella_6",0.618314165349724,0.618314165349724,TRUE,"available","available"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","SACAT","Prevotella_7",0.168803855256365,0.168803855256365,TRUE,"available","available"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","SACAT","Rothia",1,1,TRUE,"available","available"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","SACAT","Solobacterium",1,1,TRUE,"available","available"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","SACAT","Streptococcus",0.442607028042671,0.442607028042671,TRUE,"available","available"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","SACAT","Treponema_2",0.639790636690224,0.639790636690224,TRUE,"available","available"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","SACAT","Veillonella",1,1,TRUE,"available","available"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","ZINQ","Abiotrophia",0.453641224825071,0.453641224825071,TRUE,"available","available"
"NHANESOral_2011_2012","NHANES Oral 2011-2012",1,"balanced","ZINQ","Actinobacillus",0.542887570531997,0.542887570531997,TRUE,"available","available"
