"dataset","taxon","method","family","component","reference_group","comparison_group","model_formula","available","reason","p_value","p_value_unfiltered","p_for_bh","q_value","native_q_value","significant","estimate","statistic","effect_definition","components_used","sensitivity_passed"
"gems_pediatric_diarrhea","Bradyrhizobium","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.379469427054461,0.379469427054461,0.379469427054461,0.590019975765342,0.590019975765342,FALSE,,-0.878874314137429,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Butyrivibrio","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.673071301255919,0.673071301255919,0.673071301255919,0.807685561507103,0.807685561507103,FALSE,,0.421936590598911,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Campylobacter","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.577291832032333,0.577291832032333,0.577291832032333,0.727298588489378,0.727298588489378,FALSE,,0.557344858884491,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Catenibacterium","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.168843910032604,0.168843910032604,0.168843910032604,0.360166734975813,0.360166734975813,FALSE,,1.37592804981105,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Chryseobacterium","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.517596295054079,0.517596295054079,0.517596295054079,0.720937696682467,0.720937696682467,FALSE,,-0.647055081755477,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Citrobacter","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.0963492080948233,0.0963492080948233,0.0963492080948233,0.242427039722459,0.242427039722459,FALSE,,-1.66281632348091,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Clostridium","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",1.18847462248374e-08,1.18847462248374e-08,1.18847462248374e-08,9.27010205537318e-07,9.27010205537318e-07,TRUE,,5.70137127911656,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Collinsella","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.000110374643740623,0.000110374643740623,0.000110374643740623,0.0014348703686281,0.0014348703686281,TRUE,,3.86657475009457,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Comamonas","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.577827014776131,0.577827014776131,0.577827014776131,0.727298588489378,0.727298588489378,FALSE,,-0.556561572737834,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Coprococcus","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",9.65637935366021e-06,9.65637935366021e-06,9.65637935366021e-06,0.000188299397396374,0.000188299397396374,TRUE,,4.42472817424771,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Coriobacterium","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.0170811443492989,0.0170811443492989,0.0170811443492989,0.0740182921802952,0.0740182921802952,FALSE,,2.3849564272724,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Desulfotomaculum","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.770302849863343,0.770302849863343,0.770302849863343,0.890237927822619,0.890237927822619,FALSE,,0.291978778208482,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Dialister","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.322691025310216,0.322691025310216,0.322691025310216,0.547171738569497,0.547171738569497,FALSE,,0.988943010680171,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Dickeya","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.00492080752766547,0.00492080752766547,0.00492080752766547,0.0295248451659928,0.0295248451659928,TRUE,,-2.81217269841522,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Dorea","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.000224742109496529,0.000224742109496529,0.000224742109496529,0.0021900916862641,0.0021900916862641,TRUE,,3.68944692212474,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Eggerthella","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",FALSE,"Structural-absence inference derivative was unstable",1,1,1,1,1,FALSE,,,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Enterobacter","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.057477204650126,0.057477204650126,0.057477204650126,0.18680091511291,0.18680091511291,FALSE,,-1.89966417428512,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Enterococcus","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.776104860153052,0.776104860153052,0.776104860153052,0.890237927822619,0.890237927822619,FALSE,,-0.284398693455053,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Escherichia","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",FALSE,"Structural-absence nuisance fit was not optimal",1,1,1,1,1,FALSE,,,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Eubacterium","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.000182310438403125,0.000182310438403125,0.000182310438403125,0.00203145917077767,0.00203145917077767,TRUE,,3.74234575291038,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Faecalibacterium","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.00149130155602841,0.00149130155602841,0.00149130155602841,0.0116321521370216,0.0116321521370216,TRUE,,3.17637088829614,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Fusobacterium","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.138631656910787,0.138631656910787,0.138631656910787,0.31803733056004,0.31803733056004,FALSE,,1.4809058763584,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Granulicatella","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.0855333102195907,0.0855333102195907,0.0855333102195907,0.230055110245796,0.230055110245796,FALSE,,1.71944535214619,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Haemophilus","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.0788642778900535,0.0788642778900535,0.0788642778900535,0.219693345550863,0.219693345550863,FALSE,,1.75731414622628,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Helicobacter","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.291205413590512,0.291205413590512,0.291205413590512,0.504756050223554,0.504756050223554,FALSE,,-1.05548095860691,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Klebsiella","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.282359648991172,0.282359648991172,0.282359648991172,0.504756050223554,0.504756050223554,FALSE,,1.07503368145843,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Lachnospira","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.0328473238191647,0.0328473238191647,0.0328473238191647,0.128104562894742,0.128104562894742,FALSE,,2.1339445047241,"score z; positive values indicate greater structural absence in the comparison group",,
