"dataset","dataset_label","replicate","scenario","n_H","n_Case","median_depth_H","median_depth_Case","depth_ratio_Case_to_H","minimum_depth","maximum_depth","group_seed","count_seed"
"Qiita11993Colombia","Colombia Westernization",75,"balanced",100,100,3827,3837,1.00261301280376,1356,11655,27975854,28075954
"Qiita11993Colombia","Colombia Westernization",75,"fourfold",100,100,1429,5794,4.05458362491253,499,16374,27975854,28175957
"Qiita11993Colombia","Colombia Westernization",76,"balanced",100,100,4156,4106,0.987969201154957,1141,12089,27976863,28076963
"Qiita11993Colombia","Colombia Westernization",76,"fourfold",100,100,1381.5,5949,4.30618892508143,395,20229,27976863,28176966
"Qiita11993Colombia","Colombia Westernization",77,"balanced",100,100,3966.5,4001.5,1.00882390016387,1122,12534,27977872,28077972
"Qiita11993Colombia","Colombia Westernization",77,"fourfold",100,100,1508,5145,3.41180371352785,441,15126,27977872,28177975
"Qiita11993Colombia","Colombia Westernization",78,"balanced",100,100,4116.5,4124.5,1.00194339851816,903,14618,27978881,28078981
"Qiita11993Colombia","Colombia Westernization",78,"fourfold",100,100,1447.5,5523,3.81554404145078,396,14084,27978881,28178984
"Qiita11993Colombia","Colombia Westernization",79,"balanced",100,100,3851,3791.5,0.984549467670735,1195,16295,27979890,28079990
"Qiita11993Colombia","Colombia Westernization",79,"fourfold",100,100,1324,6092.5,4.60158610271903,463,21701,27979890,28179993
"Qiita11993Colombia","Colombia Westernization",80,"balanced",100,100,3817.5,3855.5,1.00995415848068,1220,11240,27980899,28080999
"Qiita11993Colombia","Colombia Westernization",80,"fourfold",100,100,1469.5,5978.5,4.0683906090507,448,18730,27980899,28181002
"Qiita11993Colombia","Colombia Westernization",81,"balanced",100,100,4092,4281,1.04618768328446,811,14858,27981908,28082008
"Qiita11993Colombia","Colombia Westernization",81,"fourfold",100,100,1474,6191,4.20013568521031,532,21953,27981908,28182011
"Qiita11993Colombia","Colombia Westernization",82,"balanced",100,100,4236.5,4163,0.982650773043786,1137,18277,27982917,28083017
"Qiita11993Colombia","Colombia Westernization",82,"fourfold",100,100,1458,6174.5,4.23491083676269,599,16615,27982917,28183020
"Qiita11993Colombia","Colombia Westernization",83,"balanced",100,100,4108,3917,0.95350535540409,1235,11591,27983926,28084026
"Qiita11993Colombia","Colombia Westernization",83,"fourfold",100,100,1559.5,5360.5,3.43731965373517,802,30000,27983926,28184029
"Qiita11993Colombia","Colombia Westernization",84,"balanced",100,100,4038,4168,1.03219415552254,1052,16703,27984935,28085035
"Qiita11993Colombia","Colombia Westernization",84,"fourfold",100,100,1565,5658.5,3.61565495207668,476,19760,27984935,28185038
"Qiita11993Colombia","Colombia Westernization",85,"balanced",100,100,4064.5,3986,0.980686431295362,1343,10495,27985944,28086044
"Qiita11993Colombia","Colombia Westernization",85,"fourfold",100,100,1392,5534.5,3.97593390804598,545,30000,27985944,28186047
"Qiita11993Colombia","Colombia Westernization",86,"balanced",100,100,4116,4046.5,0.983114674441205,1696,11257,27986953,28087053
"Qiita11993Colombia","Colombia Westernization",86,"fourfold",100,100,1502,6544,4.35685752330226,461,14803,27986953,28187056
"Qiita11993Colombia","Colombia Westernization",87,"balanced",100,100,3745.5,3678.5,0.982111867574423,1064,14562,27987962,28088062
"Qiita11993Colombia","Colombia Westernization",87,"fourfold",100,100,1476,5696.5,3.85941734417344,407,16278,27987962,28188065
"Qiita11993Colombia","Colombia Westernization",88,"balanced",100,100,3975.5,3935,0.989812602188404,965,10575,27988971,28089071
"Qiita11993Colombia","Colombia Westernization",88,"fourfold",100,100,1507,6066.5,4.02554744525547,477,14030,27988971,28189074
"Qiita11993Colombia","Colombia Westernization",89,"balanced",100,100,4141,3738,0.902680511953634,1272,16227,27989980,28090080
"Qiita11993Colombia","Colombia Westernization",89,"fourfold",100,100,1582,5831.5,3.68615676359039,697,16111,27989980,28190083
"Qiita11993Colombia","Colombia Westernization",90,"balanced",100,100,4356.5,4039.5,0.927235165844141,906,15402,27990989,28091089
"Qiita11993Colombia","Colombia Westernization",90,"fourfold",100,100,1603,6060,3.78041172800998,614,13997,27990989,28191092
"Qiita11993Colombia","Colombia Westernization",91,"balanced",100,100,4172,3802.5,0.911433365292426,1509,14177,27991998,28092098
"Qiita11993Colombia","Colombia Westernization",91,"fourfold",100,100,1422,5974,4.20112517580872,535,20957,27991998,28192101
"Qiita11993Colombia","Colombia Westernization",92,"balanced",100,100,4127.5,4136.5,1.00218049666869,1362,13192,27993007,28093107
"Qiita11993Colombia","Colombia Westernization",92,"fourfold",100,100,1554.5,5955,3.8308137664844,449,14751,27993007,28193110
"Qiita11993Colombia","Colombia Westernization",93,"balanced",100,100,3885,4413,1.13590733590734,1445,12141,27994016,28094116
"Qiita11993Colombia","Colombia Westernization",93,"fourfold",100,100,1477,5335,3.61205145565335,671,17827,27994016,28194119
"Qiita11993Colombia","Colombia Westernization",94,"balanced",100,100,4479,3422,0.764009823621344,1215,17672,27995025,28095125
"Qiita11993Colombia","Colombia Westernization",94,"fourfold",100,100,1365.5,6266.5,4.58916147931161,358,19845,27995025,28195128
"Qiita11993Colombia","Colombia Westernization",95,"balanced",100,100,4065.5,4322.5,1.06321485672119,753,14819,27996034,28096134
"Qiita11993Colombia","Colombia Westernization",95,"fourfold",100,100,1559.5,6578.5,4.21833921128567,432,18328,27996034,28196137
"Qiita11993Colombia","Colombia Westernization",96,"balanced",100,100,3836,3609.5,0.940954118873827,1159,9600,27997043,28097143
"Qiita11993Colombia","Colombia Westernization",96,"fourfold",100,100,1595.5,6317,3.95926041993106,428,24973,27997043,28197146
"Qiita11993Colombia","Colombia Westernization",97,"balanced",100,100,3726.5,3971.5,1.06574533744801,1399,11978,27998052,28098152
"Qiita11993Colombia","Colombia Westernization",97,"fourfold",100,100,1396,6035,4.3230659025788,540,17567,27998052,28198155
"Qiita11993Colombia","Colombia Westernization",98,"balanced",100,100,3714.5,4146,1.11616637501683,1191,18421,27999061,28099161
"Qiita11993Colombia","Colombia Westernization",98,"fourfold",100,100,1410,5927,4.20354609929078,434,18704,27999061,28199164
"Qiita11993Colombia","Colombia Westernization",99,"balanced",100,100,4046.5,4098.5,1.01285061163969,1222,12714,28000070,28100170
"Qiita11993Colombia","Colombia Westernization",99,"fourfold",100,100,1451.5,6203,4.27351016190148,589,17930,28000070,28200173
"Qiita11993Colombia","Colombia Westernization",100,"balanced",100,100,3741.5,4237,1.13243351596953,1317,16691,28001079,28101179
"Qiita11993Colombia","Colombia Westernization",100,"fourfold",100,100,1500.5,5969.5,3.97834055314895,503,19199,28001079,28201182
