"replication","setting_id","max_probability_sum_error_before_adjustment","max_inactive_tested_probability_error","minimum_other_probability","reservoir_fraction_min","reservoir_fraction_max","minimum_positive_control","minimum_positive_case"
16,"ABUND_BALANCED",1.11022302462516e-15,0,0.00147456074298632,0.00152831040734415,0.982399060391134,29,27
16,"ABUND_FOURFOLD",1.11022302462516e-15,0,0.00147456074298632,0.00152831040734415,0.982399060391134,20,27
16,"JOINT_BALANCED",1.11022302462516e-15,0,0.00143062761968906,0.00152831040734415,0.982399060391134,29,33
16,"JOINT_FOURFOLD",1.11022302462516e-15,0,0.00143062761968906,0.00152831040734415,0.982399060391134,17,36
16,"ABUND40_SAME_BALANCED",1.11022302462516e-15,0,0.00157550685277201,0.00152831040734415,0.982399060391134,25,27
16,"ABUND60_SAME_BALANCED",1.11022302462516e-15,0,0.0020972811822688,0.00152831040734415,0.982399060391134,27,26
17,"NULL_BALANCED",1.33226762955019e-15,0,0.000528777135694274,0.000528777135694274,0.974207096094797,16,27
17,"NULL_FOURFOLD",1.33226762955019e-15,0,0.000528777135694274,0.000528777135694274,0.974207096094797,17,28
17,"STRUCT_BALANCED",1.33226762955019e-15,0,0.00365025065939681,0.000528777135694274,0.974207096094797,28,20
17,"STRUCT_FOURFOLD",1.33226762955019e-15,0,0.00365025065939681,0.000528777135694274,0.974207096094797,25,20
17,"ABUND_BALANCED",1.33226762955019e-15,0,0.00158276140335818,0.000528777135694274,0.974207096094797,29,29
17,"ABUND_FOURFOLD",1.33226762955019e-15,0,0.00158276140335818,0.000528777135694274,0.974207096094797,20,29
17,"JOINT_BALANCED",1.33226762955019e-15,0,0.0036493935226713,0.000528777135694274,0.974207096094797,30,18
17,"JOINT_FOURFOLD",1.33226762955019e-15,0,0.0036493935226713,0.000528777135694274,0.974207096094797,21,19
17,"ABUND40_SAME_BALANCED",1.33226762955019e-15,0,0.00090525779715723,0.000528777135694274,0.974207096094797,26,29
17,"ABUND60_SAME_BALANCED",1.11022302462516e-15,0,0.000908096136661277,0.000528777135694274,0.974207096094797,28,26
18,"NULL_BALANCED",1.22124532708767e-15,0,0.00125529399459503,0.00125529399459503,0.98582002169269,27,27
18,"NULL_FOURFOLD",1.22124532708767e-15,0,0.00125529399459503,0.00125529399459503,0.98582002169269,24,29
18,"STRUCT_BALANCED",8.88178419700125e-16,0,0.00268507409596893,0.00125529399459503,0.98582002169269,28,13
18,"STRUCT_FOURFOLD",8.88178419700125e-16,0,0.00268507409596893,0.00125529399459503,0.98582002169269,22,17
18,"ABUND_BALANCED",1.11022302462516e-15,0,0.00268507409596893,0.00125529399459503,0.98582002169269,29,24
18,"ABUND_FOURFOLD",1.11022302462516e-15,0,0.00268507409596893,0.00125529399459503,0.98582002169269,20,27
18,"JOINT_BALANCED",9.99200722162641e-16,0,0.00268507409596893,0.00125529399459503,0.98582002169269,27,14
18,"JOINT_FOURFOLD",9.99200722162641e-16,0,0.00268507409596893,0.00125529399459503,0.98582002169269,22,14
18,"ABUND40_SAME_BALANCED",1.11022302462516e-15,0,0.00279150971533926,0.00125529399459503,0.98582002169269,26,28
18,"ABUND60_SAME_BALANCED",8.88178419700125e-16,0,0.00468841338694582,0.00125529399459503,0.98582002169269,26,26
19,"NULL_BALANCED",1.11022302462516e-15,0,0.00115415001010467,0.00115415001010467,0.999448822696524,28,29
19,"NULL_FOURFOLD",1.11022302462516e-15,0,0.00115415001010467,0.00115415001010467,0.999448822696524,23,30
19,"STRUCT_BALANCED",1.22124532708767e-15,0,0.00109525935235734,0.00115415001010467,0.999448822696524,27,18
19,"STRUCT_FOURFOLD",1.22124532708767e-15,0,0.00109525935235734,0.00115415001010467,0.999448822696524,23,19
19,"ABUND_BALANCED",1.11022302462516e-15,0,0.00108419687973699,0.00115415001010467,0.999448822696524,28,28
19,"ABUND_FOURFOLD",1.11022302462516e-15,0,0.00108419687973699,0.00115415001010467,0.999448822696524,24,30
19,"JOINT_BALANCED",1.22124532708767e-15,0,0.00110377004330996,0.00115415001010467,0.999448822696524,28,19
19,"JOINT_FOURFOLD",1.22124532708767e-15,0,0.00110377004330996,0.00115415001010467,0.999448822696524,24,17
19,"ABUND40_SAME_BALANCED",1.11022302462516e-15,0,0.00105702044617847,0.00115415001010467,0.999448822696524,26,28
19,"ABUND60_SAME_BALANCED",9.99200722162641e-16,0,0.010401778070548,0.00115415001010467,0.999448822696524,28,28
20,"NULL_BALANCED",1.77635683940025e-15,0,0.00157393915731203,0.00157393915731203,0.993535551422281,27,30
20,"NULL_FOURFOLD",1.77635683940025e-15,0,0.00157393915731203,0.00157393915731203,0.993535551422281,22,32
20,"STRUCT_BALANCED",1.55431223447522e-15,0,0.00368662682227264,0.00157393915731203,0.993535551422281,29,20
20,"STRUCT_FOURFOLD",1.55431223447522e-15,0,0.00368662682227264,0.00157393915731203,0.993535551422281,20,21
20,"ABUND_BALANCED",1.77635683940025e-15,0,0.00369403225638662,0.00157393915731203,0.993535551422281,28,27
20,"ABUND_FOURFOLD",1.77635683940025e-15,0,0.00369403225638662,0.00157393915731203,0.993535551422281,20,32
20,"JOINT_BALANCED",1.77635683940025e-15,0,0.00368142606380163,0.00157393915731203,0.993535551422281,28,15
20,"JOINT_FOURFOLD",1.77635683940025e-15,0,0.00368142606380163,0.00157393915731203,0.993535551422281,23,14
20,"ABUND40_SAME_BALANCED",1.77635683940025e-15,0,0.00340102592284741,0.00157393915731203,0.993535551422281,30,31
20,"ABUND60_SAME_BALANCED",1.55431223447522e-15,0,0.00683780997100117,0.00157393915731203,0.993535551422281,29,30
21,"NULL_BALANCED",1.11022302462516e-15,0,0.000315922538217411,0.000315922538217411,0.998460922873888,28,28
21,"NULL_FOURFOLD",1.11022302462516e-15,0,0.000315922538217411,0.000315922538217411,0.998460922873888,20,30
21,"STRUCT_BALANCED",9.99200722162641e-16,0,0.000453957444444425,0.000315922538217411,0.998460922873888,29,28
21,"STRUCT_FOURFOLD",9.99200722162641e-16,0,0.000453957444444425,0.000315922538217411,0.998460922873888,22,27
21,"ABUND_BALANCED",8.88178419700125e-16,0,0.000453957444444425,0.000315922538217411,0.998460922873888,26,27
21,"ABUND_FOURFOLD",8.88178419700125e-16,0,0.000453957444444425,0.000315922538217411,0.998460922873888,22,29
21,"JOINT_BALANCED",8.88178419700125e-16,0,0.000453957444444425,0.000315922538217411,0.998460922873888,26,24
21,"JOINT_FOURFOLD",8.88178419700125e-16,0,0.000453957444444425,0.000315922538217411,0.998460922873888,22,28
