"setting_id","scenario","depth_design","method","component","multiplicity","metric","n_replications","estimate","mcse","ci95_lower","ci95_upper"
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","MaAsLin 3","detected_log_abundance","raw","rejection_rate",100,0.054,0.00309447209968964,0.0479349461334443,0.0600650538665557
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","metagenomeSeq","general_abundance","raw","rejection_rate",100,0.1822,0.00630468801044833,0.16984303856576,0.19455696143424
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","DASRA","present_conditional_abundance","raw","rejection_rate",100,0.0616,0.00371380172226833,0.0543210823786312,0.0688789176213688
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","LinDA","general_abundance","raw","rejection_rate",100,0.0932,0.00461197387571776,0.0841606973059536,0.102239302694046
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","ZINQ","detected_quantile_abundance","raw","rejection_rate",100,0.0808,0.00414797017415224,0.0726701278497153,0.0889298721502847
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","MaAsLin 3","observed_prevalence","raw","rejection_rate",100,0.0688,0.00391134067278547,0.0611339131500738,0.0764660868499262
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","ANCOM-BC2","general_abundance","raw","rejection_rate",100,0.1394,0.0057027726731491,0.128222770948609,0.150577229051391
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","ZINQ","observed_prevalence","raw","rejection_rate",100,0.0702,0.00399489573320655,0.0623701482409224,0.0780298517590776
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","DASRA","structural_absence","raw","rejection_rate",100,0.0444,0.0030693005816645,0.0383842814022097,0.0504157185977903
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","edgeR","general_abundance","raw","rejection_rate",100,0.2214,0.00565153058735401,0.21032320359126,0.23247679640874
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","DESeq2","general_abundance","raw","rejection_rate",100,0.2696,0.00628276462340675,0.25728600761478,0.28191399238522
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","corncob","general_abundance","raw","rejection_rate",100,0.1702,0.00563176417091196,0.159161945055589,0.18123805494441
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","MaAsLin 3","detected_log_abundance","raw","rejection_rate",100,0.05,0.00280691786106895,0.0444985420847427,0.0555014579152573
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","metagenomeSeq","general_abundance","raw","rejection_rate",100,0.1736,0.00675026374344445,0.160369726176702,0.186830273823298
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","DASRA","present_conditional_abundance","raw","rejection_rate",100,0.0594,0.00323434848168995,0.0530607934624359,0.0657392065375641
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","LinDA","general_abundance","raw","rejection_rate",100,0.0988,0.00470392056553559,0.089580485105413,0.108019514894587
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","ZINQ","detected_quantile_abundance","raw","rejection_rate",100,0.0842,0.00430451958862878,0.0757632966355404,0.0926367033644596
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","MaAsLin 3","observed_prevalence","raw","rejection_rate",100,0.08,0.00408000792235317,0.0720033314155497,0.0879966685844503
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","ANCOM-BC2","general_abundance","raw","rejection_rate",100,0.1372,0.00583974539364742,0.125754309349567,0.148645690650433
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","ZINQ","observed_prevalence","raw","rejection_rate",100,0.081,0.00407381388823294,0.0730154714993444,0.0889845285006556
"NULL_BALANCED","global_null","BALANCED","DASRA","structural_absence","BH","rejection_rate",100,6e-04,0.000342893215995531,0,0.00127205835389435
"NULL_BALANCED","global_null","BALANCED","edgeR","general_abundance","BH","rejection_rate",100,0.0884,0.00565099437035088,0.0773242545572737,0.0994757454427263
"NULL_BALANCED","global_null","BALANCED","DESeq2","general_abundance","BH","rejection_rate",100,0.0944,0.00547597138654528,0.0836672933019994,0.105132706698001
"NULL_BALANCED","global_null","BALANCED","corncob","general_abundance","BH","rejection_rate",100,0.0184,0.00253747667551603,0.0134266371043782,0.0233733628956218
"NULL_BALANCED","global_null","BALANCED","MaAsLin 3","detected_log_abundance","BH","rejection_rate",100,0.0012,0.000555595958126829,0.000111051932115392,0.00228894806788461
"NULL_BALANCED","global_null","BALANCED","metagenomeSeq","general_abundance","BH","rejection_rate",100,0.0282,0.00310223119445318,0.0221197385871551,0.0342802614128449
"NULL_BALANCED","global_null","BALANCED","DASRA","present_conditional_abundance","BH","rejection_rate",100,0.0026,0.000836297757616233,0.000960886514720576,0.00423911348527942
"NULL_BALANCED","global_null","BALANCED","LinDA","general_abundance","BH","rejection_rate",100,0.0012,0.000555595958126829,0.000111051932115391,0.00228894806788461
"NULL_BALANCED","global_null","BALANCED","ZINQ","detected_quantile_abundance","BH","rejection_rate",100,0.0012,0.000555595958126829,0.000111051932115392,0.00228894806788461
"NULL_BALANCED","global_null","BALANCED","MaAsLin 3","observed_prevalence","BH","rejection_rate",100,8e-04,0.000393892771133865,2.79843548069468e-05,0.00157201564519305
"NULL_BALANCED","global_null","BALANCED","ANCOM-BC2","general_abundance","BH","rejection_rate",100,0,0,0,0
"NULL_BALANCED","global_null","BALANCED","ZINQ","observed_prevalence","BH","rejection_rate",100,0.000999999999999999,0.000438085827115181,0.000141367556716805,0.00185863244328319
"NULL_FOURFOLD","global_null","FOURFOLD","DASRA","structural_absence","BH","rejection_rate",100,0.0012,0.000477366513151884,0.000264378826796843,0.00213562117320316
"NULL_FOURFOLD","global_null","FOURFOLD","edgeR","general_abundance","BH","rejection_rate",100,0.1358,0.00674676128811357,0.122576590863008,0.149023409136992
"NULL_FOURFOLD","global_null","FOURFOLD","DESeq2","general_abundance","BH","rejection_rate",100,0.2366,0.00900753893001621,0.218945548107826,0.254254451892174
"NULL_FOURFOLD","global_null","FOURFOLD","corncob","general_abundance","BH","rejection_rate",100,0.019,0.00262659283083425,0.0138519726495138,0.0241480273504862
"NULL_FOURFOLD","global_null","FOURFOLD","MaAsLin 3","detected_log_abundance","BH","rejection_rate",100,0.0014,0.000586377339124206,0.000250721533966128,0.00254927846603387
"NULL_FOURFOLD","global_null","FOURFOLD","metagenomeSeq","general_abundance","BH","rejection_rate",100,0.2732,0.0124664235918613,0.248766258743931,0.297633741256069
"NULL_FOURFOLD","global_null","FOURFOLD","DASRA","present_conditional_abundance","BH","rejection_rate",100,0.0024,0.000817979773032872,0.000796789104773324,0.00400321089522668
"NULL_FOURFOLD","global_null","FOURFOLD","LinDA","general_abundance","BH","rejection_rate",100,0.0452,0.00487931109560323,0.035636725983251,0.054763274016749
"NULL_FOURFOLD","global_null","FOURFOLD","ZINQ","detected_quantile_abundance","BH","rejection_rate",100,8e-04,0.000485756725079125,0,0.00175206568640321
"NULL_FOURFOLD","global_null","FOURFOLD","MaAsLin 3","observed_prevalence","BH","rejection_rate",100,8e-04,0.000393892771133865,2.79843548069464e-05,0.00157201564519305
"NULL_FOURFOLD","global_null","FOURFOLD","ANCOM-BC2","general_abundance","BH","rejection_rate",100,2e-04,2e-04,0,0.00059199279690801
"NULL_FOURFOLD","global_null","FOURFOLD","ZINQ","observed_prevalence","BH","rejection_rate",100,0.001,0.00043808582711518,0.000141367556716806,0.00185863244328319
"STRUCT_BALANCED","structural_only","BALANCED","DASRA","structural_absence","BH","rejection_rate",100,0.0102,0.00156979056700008,0.00712326702540914,0.0132767329745909
"STRUCT_BALANCED","structural_only","BALANCED","MaAsLin 3","observed_prevalence","BH","rejection_rate",100,0.0178,0.00244362704423427,0.0130105790016528,0.0225894209983472
"STRUCT_BALANCED","structural_only","BALANCED","DASRA","present_conditional_abundance","BH","rejection_rate",100,0.0022,0.000798736375771004,0.000634505470346782,0.00376549452965322
"STRUCT_BALANCED","structural_only","BALANCED","ZINQ","observed_prevalence","BH","rejection_rate",100,0.0192,0.00244404037064312,0.0144097688967776,0.0239902311032224
"STRUCT_BALANCED","structural_only","BALANCED","ZINQ","detected_quantile_abundance","BH","rejection_rate",100,0.0018,0.000641651908527646,0.000542385368674424,0.00305761463132558
"STRUCT_BALANCED","structural_only","BALANCED","MaAsLin 3","detected_log_abundance","BH","rejection_rate",100,8e-04,0.000485756725079124,0,0.00175206568640321
"STRUCT_FOURFOLD","structural_only","FOURFOLD","DASRA","structural_absence","BH","rejection_rate",100,0.0074,0.00138257555002074,0.00469020171605369,0.0101097982839463
"STRUCT_FOURFOLD","structural_only","FOURFOLD","MaAsLin 3","observed_prevalence","BH","rejection_rate",100,0.0032,0.00097317557874759,0.0012926109150208,0.0051073890849792
"STRUCT_FOURFOLD","structural_only","FOURFOLD","DASRA","present_conditional_abundance","BH","rejection_rate",100,0.0016,0.000614964891828646,0.000394690960259285,0.00280530903974072
"STRUCT_FOURFOLD","structural_only","FOURFOLD","ZINQ","observed_prevalence","BH","rejection_rate",100,0.004,0.00110096376512636,0.00184215067206872,0.00615784932793128
"STRUCT_FOURFOLD","structural_only","FOURFOLD","ZINQ","detected_quantile_abundance","BH","rejection_rate",100,8e-04,0.000393892771133866,2.79843548069459e-05,0.00157201564519305
"STRUCT_FOURFOLD","structural_only","FOURFOLD","MaAsLin 3","detected_log_abundance","BH","rejection_rate",100,0.000800000000000001,0.000393892771133865,2.79843548069476e-05,0.00157201564519305
"ABUND_BALANCED","abundance_only","BALANCED","DASRA","structural_absence","BH","rejection_rate",100,0.000999999999999999,0.00043808582711518,0.000141367556716805,0.00185863244328319
"ABUND_BALANCED","abundance_only","BALANCED","edgeR","general_abundance","BH","rejection_rate",100,0.092,0.00575598064028304,0.0807184852493354,0.103281514750665
"ABUND_BALANCED","abundance_only","BALANCED","DESeq2","general_abundance","BH","rejection_rate",100,0.1236,0.00642205794763861,0.111012997715999,0.136187002284001
"ABUND_BALANCED","abundance_only","BALANCED","corncob","general_abundance","BH","rejection_rate",100,0.026,0.00279248631115352,0.020526827402818,0.031473172597182
"ABUND_BALANCED","abundance_only","BALANCED","MaAsLin 3","detected_log_abundance","BH","rejection_rate",100,0.0014,0.000710953265309714,6.55720530181149e-06,0.00279344279469819
"ABUND_BALANCED","abundance_only","BALANCED","metagenomeSeq","general_abundance","BH","rejection_rate",100,0.0484,0.00402195992224707,0.0405171034051322,0.0562828965948678
"ABUND_BALANCED","abundance_only","BALANCED","DASRA","present_conditional_abundance","BH","rejection_rate",100,0.0014,0.000710953265309714,6.55720530181171e-06,0.00279344279469819
"ABUND_BALANCED","abundance_only","BALANCED","LinDA","general_abundance","BH","rejection_rate",100,0.0056,0.0011038957643663,0.00343640405915574,0.00776359594084426
"ABUND_BALANCED","abundance_only","BALANCED","ZINQ","detected_quantile_abundance","BH","rejection_rate",100,0.0022,0.000746439359339871,0.000737005739050702,0.0036629942609493
"ABUND_BALANCED","abundance_only","BALANCED","MaAsLin 3","observed_prevalence","BH","rejection_rate",100,0.0016,0.000614964891828646,0.000394690960259285,0.00280530903974072
"ABUND_BALANCED","abundance_only","BALANCED","ANCOM-BC2","general_abundance","BH","rejection_rate",100,0,0,0,0
"ABUND_BALANCED","abundance_only","BALANCED","ZINQ","observed_prevalence","BH","rejection_rate",100,0.0016,0.000614964891828646,0.000394690960259285,0.00280530903974072
"ABUND_FOURFOLD","abundance_only","FOURFOLD","DASRA","structural_absence","BH","rejection_rate",100,6e-04,0.000342893215995531,0,0.00127205835389435
"ABUND_FOURFOLD","abundance_only","FOURFOLD","edgeR","general_abundance","BH","rejection_rate",100,0.1384,0.00675505048617011,0.125160344333357,0.151639655666643
"ABUND_FOURFOLD","abundance_only","FOURFOLD","DESeq2","general_abundance","BH","rejection_rate",100,0.2592,0.00883025103455917,0.241893025997816,0.276506974002183
"ABUND_FOURFOLD","abundance_only","FOURFOLD","corncob","general_abundance","BH","rejection_rate",100,0.0244,0.0030561083062938,0.0184101377868104,0.0303898622131896
"ABUND_FOURFOLD","abundance_only","FOURFOLD","MaAsLin 3","detected_log_abundance","BH","rejection_rate",100,2e-04,2e-04,0,0.00059199279690801
"ABUND_FOURFOLD","abundance_only","FOURFOLD","metagenomeSeq","general_abundance","BH","rejection_rate",100,0.2878,0.0129829569712439,0.262353871923529,0.313246128076471
"ABUND_FOURFOLD","abundance_only","FOURFOLD","DASRA","present_conditional_abundance","BH","rejection_rate",100,0.0034,0.000901401826337873,0.00163328488477914,0.00516671511522086
"ABUND_FOURFOLD","abundance_only","FOURFOLD","LinDA","general_abundance","BH","rejection_rate",100,0.0796,0.005839468635021,0.0681548517865076,0.0910451482134924
"ABUND_FOURFOLD","abundance_only","FOURFOLD","ZINQ","detected_quantile_abundance","BH","rejection_rate",100,8e-04,0.000393892771133865,2.79843548069465e-05,0.00157201564519305
"ABUND_FOURFOLD","abundance_only","FOURFOLD","MaAsLin 3","observed_prevalence","BH","rejection_rate",100,2e-04,2e-04,0,0.00059199279690801
"ABUND_FOURFOLD","abundance_only","FOURFOLD","ANCOM-BC2","general_abundance","BH","rejection_rate",100,2e-04,2e-04,0,0.00059199279690801
"ABUND_FOURFOLD","abundance_only","FOURFOLD","ZINQ","observed_prevalence","BH","rejection_rate",100,4e-04,0.00028141058827258,0,0.000951554617882485
"JOINT_BALANCED","joint","BALANCED","DASRA","structural_absence","BH","rejection_rate",100,0.0136,0.00219972450065636,0.00928861920280318,0.0179113807971968
"JOINT_BALANCED","joint","BALANCED","edgeR","general_abundance","BH","rejection_rate",100,0.104,0.00545319848688582,0.0933119273651555,0.114688072634845
"JOINT_BALANCED","joint","BALANCED","DESeq2","general_abundance","BH","rejection_rate",100,0.152,0.00691068562138199,0.138455305073613,0.165544694926387
"JOINT_BALANCED","joint","BALANCED","corncob","general_abundance","BH","rejection_rate",100,0.0434,0.00397014108087108,0.0356186664679498,0.0511813335320502
"JOINT_BALANCED","joint","BALANCED","MaAsLin 3","detected_log_abundance","BH","rejection_rate",100,0.0016,0.000545319848688581,0.00053119273651555,0.00266880726348445
"JOINT_BALANCED","joint","BALANCED","metagenomeSeq","general_abundance","BH","rejection_rate",100,0.1078,0.00525622286322401,0.097497992493365,0.118102007506635
"JOINT_BALANCED","joint","BALANCED","DASRA","present_conditional_abundance","BH","rejection_rate",100,0.004,0.00102494148638108,0.00199115160043214,0.00600884839956786
"JOINT_BALANCED","joint","BALANCED","LinDA","general_abundance","BH","rejection_rate",100,0.0652,0.00399615977274345,0.0573676707689551,0.0730323292310449
"JOINT_BALANCED","joint","BALANCED","ZINQ","detected_quantile_abundance","BH","rejection_rate",100,0.0012,0.000477366513151884,0.000264378826796843,0.00213562117320316
"JOINT_BALANCED","joint","BALANCED","MaAsLin 3","observed_prevalence","BH","rejection_rate",100,0.0462,0.0037679670589823,0.0388149202694614,0.0535850797305386
"JOINT_BALANCED","joint","BALANCED","ANCOM-BC2","general_abundance","BH","rejection_rate",100,0,0,0,0
"JOINT_BALANCED","joint","BALANCED","ZINQ","observed_prevalence","BH","rejection_rate",100,0.0512,0.00420024049335514,0.0429676799066172,0.0594323200933828
"JOINT_FOURFOLD","joint","FOURFOLD","DASRA","structural_absence","BH","rejection_rate",100,0.0094,0.00143421396484963,0.00658899228277033,0.0122110077172297
"JOINT_FOURFOLD","joint","FOURFOLD","edgeR","general_abundance","BH","rejection_rate",100,0.1452,0.00716681465668202,0.131153301389029,0.159246698610971
"JOINT_FOURFOLD","joint","FOURFOLD","DESeq2","general_abundance","BH","rejection_rate",100,0.2892,0.00964593387931103,0.270294316999296,0.308105683000704
"JOINT_FOURFOLD","joint","FOURFOLD","corncob","general_abundance","BH","rejection_rate",100,0.0434,0.0040904421731296,0.0353828806598222,0.0514171193401778
"JOINT_FOURFOLD","joint","FOURFOLD","MaAsLin 3","detected_log_abundance","BH","rejection_rate",100,6e-04,0.000342893215995531,0,0.00127205835389435
"JOINT_FOURFOLD","joint","FOURFOLD","metagenomeSeq","general_abundance","BH","rejection_rate",100,0.3052,0.0138114869480868,0.278129983008805,0.332270016991195
"JOINT_FOURFOLD","joint","FOURFOLD","DASRA","present_conditional_abundance","BH","rejection_rate",100,0.003,0.000822658906696863,0.00138761817131305,0.00461238182868695
"JOINT_FOURFOLD","joint","FOURFOLD","LinDA","general_abundance","BH","rejection_rate",100,0.1772,0.00653827889502206,0.164385208844878,0.190014791155122
"JOINT_FOURFOLD","joint","FOURFOLD","ZINQ","detected_quantile_abundance","BH","rejection_rate",100,0.0024,0.000766995976705763,0.000896715509369583,0.00390328449063042
"JOINT_FOURFOLD","joint","FOURFOLD","MaAsLin 3","observed_prevalence","BH","rejection_rate",100,0.0036,0.000870620352380875,0.00189361546512592,0.00530638453487409
"JOINT_FOURFOLD","joint","FOURFOLD","ANCOM-BC2","general_abundance","BH","rejection_rate",100,0.0028,0.000899831634083271,0.00103636240504696,0.00456363759495304
"JOINT_FOURFOLD","joint","FOURFOLD","ZINQ","observed_prevalence","BH","rejection_rate",100,0.0046,0.000978764424149038,0.0026816569793188,0.0065183430206812
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","DASRA","structural_absence","BH","rejection_rate",100,0.0012,0.000685786431991061,0,0.00254411670778871
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","edgeR","general_abundance","BH","rejection_rate",100,0.1022,0.00551138399454743,0.0913978858657166,0.113002114134283
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","DESeq2","general_abundance","BH","rejection_rate",100,0.132,0.00721390352308679,0.117861008906803,0.146138991093197
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","corncob","general_abundance","BH","rejection_rate",100,0.0366,0.00380382582528313,0.0291446383789817,0.0440553616210183
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","MaAsLin 3","detected_log_abundance","BH","rejection_rate",100,4e-04,0.00028141058827258,0,0.000951554617882485
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","metagenomeSeq","general_abundance","BH","rejection_rate",100,0.0516,0.00449628353827532,0.0427874462007,0.0604125537993
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","DASRA","present_conditional_abundance","BH","rejection_rate",100,0.002,0.000778498944161523,0.000474170107440956,0.00352582989255904
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","LinDA","general_abundance","BH","rejection_rate",100,0.0074,0.00154801926227151,0.00436593799857357,0.0104340620014264
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","ZINQ","detected_quantile_abundance","BH","rejection_rate",100,0.002,0.000724743075339479,0.000579529674289822,0.00342047032571018
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","MaAsLin 3","observed_prevalence","BH","rejection_rate",100,0.0032,0.00097317557874759,0.0012926109150208,0.0051073890849792
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","ANCOM-BC2","general_abundance","BH","rejection_rate",100,0,0,0,0
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","ZINQ","observed_prevalence","BH","rejection_rate",100,0.0046,0.00141721023439885,0.00182231898205668,0.00737768101794331
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","DASRA","structural_absence","BH","rejection_rate",100,6e-04,0.000342893215995531,0,0.00127205835389435
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","edgeR","general_abundance","BH","rejection_rate",100,0.1104,0.00628919226880045,0.0980734096613034,0.122726590338697
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","DESeq2","general_abundance","BH","rejection_rate",100,0.1372,0.00652590796345418,0.124409455425207,0.149990544574793
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","corncob","general_abundance","BH","rejection_rate",100,0.0382,0.00376152773605232,0.030827541110489,0.045572458889511
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","MaAsLin 3","detected_log_abundance","BH","rejection_rate",100,0.001,0.000438085827115181,0.000141367556716805,0.00185863244328319
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","metagenomeSeq","general_abundance","BH","rejection_rate",100,0.0436,0.00438896688333716,0.0349977829793202,0.0522022170206798
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","DASRA","present_conditional_abundance","BH","rejection_rate",100,0.0016,0.000614964891828646,0.000394690960259284,0.00280530903974072
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","LinDA","general_abundance","BH","rejection_rate",100,0.009,0.00169073530115919,0.0056862197023375,0.0123137802976625
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","ZINQ","detected_quantile_abundance","BH","rejection_rate",100,0.0026,0.000836297757616233,0.000960886514720576,0.00423911348527942
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","MaAsLin 3","observed_prevalence","BH","rejection_rate",100,0.0066,0.00147860157793187,0.00370199415976943,0.00949800584023057
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","ANCOM-BC2","general_abundance","BH","rejection_rate",100,0,0,0,0
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","ZINQ","observed_prevalence","BH","rejection_rate",100,0.0072,0.00154449167866148,0.0041728519354017,0.0102271480645983
"NULL_BALANCED","global_null","BALANCED","DASRA","structural_absence","BY","rejection_rate",100,2e-04,2e-04,0,0.00059199279690801
"NULL_BALANCED","global_null","BALANCED","edgeR","general_abundance","BY","rejection_rate",100,0.0466,0.00398030504896651,0.0387987454565427,0.0544012545434573
"NULL_BALANCED","global_null","BALANCED","DESeq2","general_abundance","BY","rejection_rate",100,0.047,0.00388079966767238,0.0393937724201471,0.0546062275798529
"NULL_BALANCED","global_null","BALANCED","corncob","general_abundance","BY","rejection_rate",100,0.0074,0.00129193301261749,0.00486785782483139,0.00993214217516861
"NULL_BALANCED","global_null","BALANCED","MaAsLin 3","detected_log_abundance","BY","rejection_rate",100,6e-04,0.000445403006707227,0,0.00147297385175202
"NULL_BALANCED","global_null","BALANCED","metagenomeSeq","general_abundance","BY","rejection_rate",100,0.0112,0.00187099066288586,0.007532925685333,0.014867074314667
"NULL_BALANCED","global_null","BALANCED","DASRA","present_conditional_abundance","BY","rejection_rate",100,0.000999999999999999,0.000522232967867094,0,0.00202355780855897
"NULL_BALANCED","global_null","BALANCED","LinDA","general_abundance","BY","rejection_rate",100,0,0,0,0
"NULL_BALANCED","global_null","BALANCED","ZINQ","detected_quantile_abundance","BY","rejection_rate",100,2e-04,2e-04,0,0.00059199279690801
"NULL_BALANCED","global_null","BALANCED","MaAsLin 3","observed_prevalence","BY","rejection_rate",100,0,0,0,0
"NULL_BALANCED","global_null","BALANCED","ANCOM-BC2","general_abundance","BY","rejection_rate",100,0,0,0,0
"NULL_BALANCED","global_null","BALANCED","ZINQ","observed_prevalence","BY","rejection_rate",100,0,0,0,0
"NULL_FOURFOLD","global_null","FOURFOLD","DASRA","structural_absence","BY","rejection_rate",100,4e-04,0.000281410588272579,0,0.000951554617882485
"NULL_FOURFOLD","global_null","FOURFOLD","edgeR","general_abundance","BY","rejection_rate",100,0.07,0.00485340659285368,0.0604874978756775,0.0795125021243225
"NULL_FOURFOLD","global_null","FOURFOLD","DESeq2","general_abundance","BY","rejection_rate",100,0.1318,0.00640135717933109,0.119253570476334,0.144346429523666
"NULL_FOURFOLD","global_null","FOURFOLD","corncob","general_abundance","BY","rejection_rate",100,0.0072,0.0014360439485692,0.00438540558058768,0.0100145944194123
"NULL_FOURFOLD","global_null","FOURFOLD","MaAsLin 3","detected_log_abundance","BY","rejection_rate",100,6e-04,0.000445403006707227,0,0.00147297385175202
"NULL_FOURFOLD","global_null","FOURFOLD","metagenomeSeq","general_abundance","BY","rejection_rate",100,0.1478,0.00899335332567358,0.130173351381436,0.165426648618564
"NULL_FOURFOLD","global_null","FOURFOLD","DASRA","present_conditional_abundance","BY","rejection_rate",100,0.000999999999999999,0.000594588390010563,0,0.00216537183004636
"NULL_FOURFOLD","global_null","FOURFOLD","LinDA","general_abundance","BY","rejection_rate",100,0.0144,0.00190861947041004,0.0106591745778044,0.0181408254221956
"NULL_FOURFOLD","global_null","FOURFOLD","ZINQ","detected_quantile_abundance","BY","rejection_rate",100,0,0,0,0
"NULL_FOURFOLD","global_null","FOURFOLD","MaAsLin 3","observed_prevalence","BY","rejection_rate",100,0,0,0,0
"NULL_FOURFOLD","global_null","FOURFOLD","ANCOM-BC2","general_abundance","BY","rejection_rate",100,0,0,0,0
"NULL_FOURFOLD","global_null","FOURFOLD","ZINQ","observed_prevalence","BY","rejection_rate",100,2e-04,2e-04,0,0.00059199279690801
"STRUCT_BALANCED","structural_only","BALANCED","DASRA","structural_absence","BY","rejection_rate",100,0.003,0.000771984194112546,0.00148693878290523,0.00451306121709477
"STRUCT_BALANCED","structural_only","BALANCED","MaAsLin 3","observed_prevalence","BY","rejection_rate",100,0.0056,0.00127382348173766,0.00310335185313277,0.00809664814686724
"STRUCT_BALANCED","structural_only","BALANCED","DASRA","present_conditional_abundance","BY","rejection_rate",100,6e-04,0.000445403006707227,0,0.00147297385175202
"STRUCT_BALANCED","structural_only","BALANCED","ZINQ","observed_prevalence","BY","rejection_rate",100,0.0076,0.00135676382646652,0.00494079176459886,0.0102592082354011
"STRUCT_BALANCED","structural_only","BALANCED","ZINQ","detected_quantile_abundance","BY","rejection_rate",100,2e-04,2e-04,0,0.00059199279690801
"STRUCT_BALANCED","structural_only","BALANCED","MaAsLin 3","detected_log_abundance","BY","rejection_rate",100,2e-04,2e-04,0,0.00059199279690801
"STRUCT_FOURFOLD","structural_only","FOURFOLD","DASRA","structural_absence","BY","rejection_rate",100,0.0038,0.000885118265224679,0.00206520007810106,0.00553479992189894
"STRUCT_FOURFOLD","structural_only","FOURFOLD","MaAsLin 3","observed_prevalence","BY","rejection_rate",100,2e-04,2e-04,0,0.00059199279690801
"STRUCT_FOURFOLD","structural_only","FOURFOLD","DASRA","present_conditional_abundance","BY","rejection_rate",100,0.000599999999999999,0.000445403006707227,0,0.00147297385175202
"STRUCT_FOURFOLD","structural_only","FOURFOLD","ZINQ","observed_prevalence","BY","rejection_rate",100,0.0014,0.000586377339124206,0.000250721533966128,0.00254927846603387
"STRUCT_FOURFOLD","structural_only","FOURFOLD","ZINQ","detected_quantile_abundance","BY","rejection_rate",100,2e-04,2e-04,0,0.00059199279690801
"STRUCT_FOURFOLD","structural_only","FOURFOLD","MaAsLin 3","detected_log_abundance","BY","rejection_rate",100,2e-04,2e-04,0,0.000591992796908011
"ABUND_BALANCED","abundance_only","BALANCED","DASRA","structural_absence","BY","rejection_rate",100,2e-04,2e-04,0,0.00059199279690801
"ABUND_BALANCED","abundance_only","BALANCED","edgeR","general_abundance","BY","rejection_rate",100,0.0488,0.00401331118487798,0.0409340546188874,0.0566659453811126
"ABUND_BALANCED","abundance_only","BALANCED","DESeq2","general_abundance","BY","rejection_rate",100,0.0586,0.00402271329107882,0.0507156268293549,0.0664843731706451
"ABUND_BALANCED","abundance_only","BALANCED","corncob","general_abundance","BY","rejection_rate",100,0.0086,0.00131056314520734,0.00603134343592808,0.0111686565640719
"ABUND_BALANCED","abundance_only","BALANCED","MaAsLin 3","detected_log_abundance","BY","rejection_rate",100,2e-04,2e-04,0,0.00059199279690801
"ABUND_BALANCED","abundance_only","BALANCED","metagenomeSeq","general_abundance","BY","rejection_rate",100,0.023,0.00277616114573177,0.0175588241390863,0.0284411758609137
"ABUND_BALANCED","abundance_only","BALANCED","DASRA","present_conditional_abundance","BY","rejection_rate",100,4e-04,4e-04,0,0.00118398559381602
