"dataset","dataset_label","replicate","scenario","n_H","n_Case","median_depth_H","median_depth_Case","depth_ratio_Case_to_H","minimum_depth","maximum_depth","group_seed","count_seed"
"Qiita13631ASD","ASD Dan 2020",73,"balanced",100,100,3998.5,3832,0.958359384769289,1193,13339,28973839,29073939
"Qiita13631ASD","ASD Dan 2020",73,"fourfold",100,100,1438,5767.5,4.01077885952712,428,16369,28973839,29173942
"Qiita13631ASD","ASD Dan 2020",74,"balanced",100,100,3985.5,4133.5,1.03713461297202,1052,10908,28974848,29074948
"Qiita13631ASD","ASD Dan 2020",74,"fourfold",100,100,1732.5,6076.5,3.50735930735931,533,14705,28974848,29174951
"Qiita13631ASD","ASD Dan 2020",75,"balanced",100,100,4163,3552,0.853230843141965,1261,13817,28975857,29075957
"Qiita13631ASD","ASD Dan 2020",75,"fourfold",100,100,1423,6021,4.23120168657765,519,16980,28975857,29175960
"Qiita13631ASD","ASD Dan 2020",76,"balanced",100,100,4096,3877,0.946533203125,1449,11939,28976866,29076966
"Qiita13631ASD","ASD Dan 2020",76,"fourfold",100,100,1487,6041,4.06254203093477,538,16714,28976866,29176969
"Qiita13631ASD","ASD Dan 2020",77,"balanced",100,100,3572,4054,1.13493840985442,1226,11889,28977875,29077975
"Qiita13631ASD","ASD Dan 2020",77,"fourfold",100,100,1471.5,5974.5,4.06014271151886,411,21006,28977875,29177978
"Qiita13631ASD","ASD Dan 2020",78,"balanced",100,100,3999.5,4610,1.15264408051006,1012,14426,28978884,29078984
"Qiita13631ASD","ASD Dan 2020",78,"fourfold",100,100,1530,5720,3.73856209150327,564,19788,28978884,29178987
"Qiita13631ASD","ASD Dan 2020",79,"balanced",100,100,3913,3671.5,0.938282647584973,1259,14019,28979893,29079993
"Qiita13631ASD","ASD Dan 2020",79,"fourfold",100,100,1462,6390.5,4.37106703146375,550,22363,28979893,29179996
"Qiita13631ASD","ASD Dan 2020",80,"balanced",100,100,3886,4222,1.08646423057128,1050,17524,28980902,29081002
"Qiita13631ASD","ASD Dan 2020",80,"fourfold",100,100,1435.5,6139.5,4.27690700104493,437,17230,28980902,29181005
"Qiita13631ASD","ASD Dan 2020",81,"balanced",100,100,3924.5,4085.5,1.0410243343101,1209,12705,28981911,29082011
"Qiita13631ASD","ASD Dan 2020",81,"fourfold",100,100,1494,6217.5,4.16164658634538,491,20996,28981911,29182014
"Qiita13631ASD","ASD Dan 2020",82,"balanced",100,100,4318.5,4109.5,0.951603566053028,1285,14041,28982920,29083020
"Qiita13631ASD","ASD Dan 2020",82,"fourfold",100,100,1596.5,6586.5,4.12558722204823,579,17413,28982920,29183023
"Qiita13631ASD","ASD Dan 2020",83,"balanced",100,100,3944.5,3833,0.97173279249588,995,14718,28983929,29084029
"Qiita13631ASD","ASD Dan 2020",83,"fourfold",100,100,1493,6168,4.13127930341594,467,15272,28983929,29184032
"Qiita13631ASD","ASD Dan 2020",84,"balanced",100,100,4374,4303,0.98376771833562,1283,14103,28984938,29085038
"Qiita13631ASD","ASD Dan 2020",84,"fourfold",100,100,1509,5915,3.91981444665341,583,17226,28984938,29185041
"Qiita13631ASD","ASD Dan 2020",85,"balanced",100,100,4105,3797.5,0.925091352009744,1248,16908,28985947,29086047
"Qiita13631ASD","ASD Dan 2020",85,"fourfold",100,100,1559.5,5797.5,3.71753767233088,481,15953,28985947,29186050
"Qiita13631ASD","ASD Dan 2020",86,"balanced",100,100,4238,4383,1.03421425200566,1483,13148,28986956,29087056
"Qiita13631ASD","ASD Dan 2020",86,"fourfold",100,100,1577,5914,3.75015852885225,461,17356,28986956,29187059
"Qiita13631ASD","ASD Dan 2020",87,"balanced",100,100,3877,3809.5,0.982589631158112,1011,12531,28987965,29088065
"Qiita13631ASD","ASD Dan 2020",87,"fourfold",100,100,1486,5494.5,3.69751009421265,431,15984,28987965,29188068
"Qiita13631ASD","ASD Dan 2020",88,"balanced",100,100,3950.5,4235.5,1.07214276673839,1222,23186,28988974,29089074
"Qiita13631ASD","ASD Dan 2020",88,"fourfold",100,100,1488,5810.5,3.90490591397849,461,12242,28988974,29189077
"Qiita13631ASD","ASD Dan 2020",89,"balanced",100,100,4078.5,3925,0.962363614073802,1191,13173,28989983,29090083
"Qiita13631ASD","ASD Dan 2020",89,"fourfold",100,100,1377.5,5469.5,3.97059891107078,549,16282,28989983,29190086
"Qiita13631ASD","ASD Dan 2020",90,"balanced",100,100,4046.5,3939,0.973433831706413,1182,10477,28990992,29091092
"Qiita13631ASD","ASD Dan 2020",90,"fourfold",100,100,1516.5,5864,3.86679854929113,587,15565,28990992,29191095
"Qiita13631ASD","ASD Dan 2020",91,"balanced",100,100,3858,4031.5,1.04497148781752,1053,16623,28992001,29092101
"Qiita13631ASD","ASD Dan 2020",91,"fourfold",100,100,1496,6238.5,4.17012032085561,404,23016,28992001,29192104
"Qiita13631ASD","ASD Dan 2020",92,"balanced",100,100,4069.5,3920.5,0.963386165376582,1164,18726,28993010,29093110
"Qiita13631ASD","ASD Dan 2020",92,"fourfold",100,100,1567.5,5405.5,3.44848484848485,529,20636,28993010,29193113
"Qiita13631ASD","ASD Dan 2020",93,"balanced",100,100,4160,4053,0.974278846153846,1312,15480,28994019,29094119
