"source_feature","pi0","mu","sigma","expected_absolute_abundance","expected_detection_at_1500","within_pi0_range","passes_detection"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus",0.493723849372385,1.88168094112602,1.79462191776811,16.6322211755094,0.267857990827565,TRUE,TRUE
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii",0.255230125523013,3.59720630169333,2.03400140610823,215.100887032358,0.592380848670877,TRUE,TRUE
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis",0.200836820083682,5.31631567580836,2.17810702749254,1744.46057980939,0.744434289257345,TRUE,TRUE
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_senegalensis",0.510460251046025,0.0213602416636203,2.25459856007699,6.3514171299739,0.129434904003172,TRUE,FALSE
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii",0.234309623430962,4.12810903186518,2.0014902125832,352.169702328336,0.657577427603444,TRUE,TRUE
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_AP11",0.702928870292887,3.21805861372058,0.929813500118945,11.4335442325822,0.232999950354032,TRUE,TRUE
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_HGB5",0.824267782426778,4.22573084241573,1.06972779240394,21.3082790222781,0.160065615534425,TRUE,FALSE
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_unclassified",0.933054393305439,3.81691194596727,2.51333593991374,71.6265553302452,0.0539228927027078,FALSE,FALSE
"k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga_gingivalis",0.97071129707113,-1.64227139916309,1.52353621175152,0.0180927584250524,0.00258693985044369,FALSE,FALSE
"k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga_granulosa",0.98744769874477,-2.02420715758011,2.58412807280491,0.0467379190579963,0.00201241978740943,FALSE,FALSE
"k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga_unclassified",0.874476987447699,-0.652658825988746,0.873935425947928,0.0957472442614605,0.0158711306711087,TRUE,FALSE
"k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Cellulophaga|s__Cellulophaga_unclassified",0.874476987447699,-1.25662303843899,0.745915726178707,0.0471842997836106,0.010583365556823,TRUE,FALSE
"k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter|s__Pedobacter_unclassified",0.96234309623431,-1.48528564156625,0.47197527098383,0.00953158471690928,0.0018914253848781,FALSE,FALSE
"k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname|f__Candidatus_Saccharibacteria_noname|g__Candidatus_Saccharibacteria_noname|s__candidate_division_TM7_single_cell_isolate_TM7b",0.98326359832636,-2.72851517802965,1.53314006714835,0.00354072016497423,0.000876637169575284,FALSE,FALSE
"k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname|f__Candidatus_Saccharibacteria_noname|g__Candidatus_Saccharibacteria_noname|s__candidate_division_TM7_single_cell_isolate_TM7c",0.96652719665272,-2.44239431276199,1.69497044092493,0.0122411270705601,0.00202288202611663,FALSE,FALSE
"k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus|s__Deinococcus_unclassified",0.845188284518828,-1.90547757009896,0.355658398853995,0.0245320031933268,0.00509703484705225,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname|g__Gemella|s__Gemella_haemolysans",0.9581589958159,-2.30143955306795,1.50312637580318,0.0129634222399994,0.00203435552509183,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname|g__Gemella|s__Gemella_sanguinis",0.9581589958159,-2.28202039344064,1.69292387851125,0.01790091906283,0.00260592737465233,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname|g__Gemella|s__Gemella_unclassified",0.9581589958159,-2.91840480228791,1.33452160182886,0.00550659227874331,0.0012699774756155,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_epidermidis",0.98744769874477,-1.47653494654053,3.01163964440007,0.267295755281477,0.00272212395969637,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Abiotrophia|s__Abiotrophia_defectiva",0.98744769874477,-2.45666850800356,0.067463532678563,0.0010784352757527,0.000273119913674016,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella_adiacens",0.94560669456067,-1.76492878468006,1.13180510003607,0.0176688586561882,0.0032522078782546,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella_elegans",0.96652719665272,-2.3741654087933,1.49733430431909,0.00955985796162694,0.00139944304772949,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella_unclassified",0.719665271966527,-1.79126112769944,1.05032045645261,0.0811508484603858,0.0151879792076893,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecalis",0.97489539748954,1.68116035508431,0.976246666920855,0.217183002732168,0.0132141971860276,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecium",0.95397489539749,-0.0710307216869168,2.09656872339975,0.386045980999634,0.0114893143612861,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_casei_paracasei",0.97907949790795,-1.9731203919675,0.874713285081563,0.00426384319941172,0.000815111956262773,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_crispatus",0.933054393305439,-0.437527856177205,2.03335402451906,0.341591947118385,0.015352867911903,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_fermentum",0.98744769874477,-0.667523840327302,1.32345660571793,0.0154583431762936,0.0016411876448616,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_iners",0.97071129707113,-1.11724013284509,2.08435552020695,0.084118852588729,0.00433864708566264,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_jensenii",0.98744769874477,-0.820578204720967,1.63573868267831,0.0210551740916492,0.00172669068823524,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_ruminis",0.94979079497908,0.602939329116184,1.77452972687085,0.443020295040812,0.0176682394823916,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_lactis",0.778242677824268,-0.949054045728086,1.49100035243892,0.260882632000315,0.0312767656852755,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_anginosus",0.9581589958159,-2.47135438973764,1.53021618181274,0.0113964649117207,0.00200786957118641,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_australis",0.711297071129707,-1.7517703406015,1.28124252253437,0.113797333711946,0.0195946938312904,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_cristatus",0.97907949790795,-1.04424227718546,0.735053939010123,0.00964692786712318,0.00215890921945917,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii",0.94979079497908,-1.43327257199306,1.20257680232034,0.0246806932350978,0.00389510856376113,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantis",0.677824267782427,-1.71233798166085,1.38610584119736,0.151927566144728,0.0218172436187915,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_intermedius",0.98744769874477,-3.43045569583636,1.74440851722401,0.00186065552301514,0.000341106552489815,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis_oralis_pneumoniae",0.489539748953975,-1.36935039260456,1.60866733573437,0.473365433891687,0.057194918574541,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis",0.338912133891213,-0.526485860960509,1.57507012805845,1.34995137635379,0.11638811223571,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius",0.397489539748954,-0.820813660479061,1.65594580464439,1.04457942587075,0.09138910030044,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sanguinis",0.769874476987448,-1.77282354113373,1.17779587872106,0.0782104239386103,0.0130609844618476,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus",0.702928870292887,-0.638994997754967,1.36253916356905,0.396720932406487,0.0458840237810038,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_tigurinus",0.97071129707113,-1.07292950999221,0.619124421995557,0.0121330106527745,0.00294162021812282,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_vestibularis",0.95397489539749,-1.8708413503598,1.15186768597359,0.0137597165466317,0.00220337820282038,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Butyricicoccus|s__Butyricicoccus_pullicaecorum",0.97489539748954,-3.02869492413867,1.47802282410119,0.00362057193489151,0.000574553415597515,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridiaceae_noname|s__Clostridiaceae_bacterium_JC118",0.627615062761506,-0.829267596884538,1.48849219957242,0.491993258416138,0.0585175308745463,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_asparagiforme",0.673640167364017,-1.09676302040167,1.50732631729569,0.339425284186515,0.0428726605981012,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_bolteae",0.502092050209205,0.059906604612916,2.26945623486366,6.94333597297351,0.158539731497945,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_citroniae",0.723849372384937,-1.61891046076897,1.51103455248186,0.171339799732649,0.0236355003111501,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_clostridioforme",0.824267782426778,-0.883893492416115,1.79678831724812,0.36477910602807,0.0328223305875048,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_hathewayi",0.673640167364017,-1.17482922218762,2.04395687329133,0.814073927163634,0.0533190886792047,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_hylemonae",0.98326359832636,-1.57129863079711,1.88668449629705,0.0206161892208489,0.0024487305185833,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_leptum",0.225941422594142,0.872667707981892,1.73027543201002,8.27704910373104,0.307231503670918,TRUE,TRUE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_methylpentosum",0.95397489539749,-1.11063666653309,1.54068937912013,0.0496705506279548,0.00542815732293159,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_nexile",0.878661087866109,1.16512752709922,2.08901384687096,3.44853406263828,0.0549035182834492,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_perfringens",0.98744769874477,-0.125880436127915,1.28755386700969,0.0253536083166881,0.00223630859392283,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_scindens",0.828451882845188,-3.20137820115297,1.21982372959611,0.014694460091724,0.00313048859121287,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_ATCC_BAA_442",0.97071129707113,2.79906718244803,0.436472708941753,0.52928300578128,0.0248939493337477,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_KLE_1755",0.96652719665272,2.72475247211204,0.917458358981021,0.777707633453573,0.0244355310494131,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_L2_50",0.933054393305439,4.17055189361514,1.53587625098321,14.0994387706301,0.058413395132781,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_symbiosum",0.673640167364017,-0.825212362713781,1.75514868754942,0.667181183680854,0.0593809343179455,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_noname|s__Eubacterium_infirmum",0.907949790794979,-1.87661614523621,1.77744388442209,0.0683999036709097,0.00808276832759559,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Anaerococcus|s__Anaerococcus_obesiensis",0.97907949790795,-2.1713886400423,1.14198069778589,0.00457863517275117,0.000752249293392301,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Anaerococcus|s__Anaerococcus_vaginalis",0.96234309623431,-1.83615386627212,1.35646815207537,0.0150648672678389,0.00235494441021786,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Finegoldia|s__Finegoldia_magna",0.97489539748954,-1.51003094138395,1.66754668716024,0.0222730233700673,0.00343775158049744,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Parvimonas|s__Parvimonas_micra",0.97489539748954,-0.795579825432155,1.08522483490386,0.0204161824143083,0.0037003775654751,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Parvimonas|s__Parvimonas_unclassified",0.928870292887029,-1.3877541922558,1.49108455164377,0.0539694123938054,0.00710122746412754,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Peptoniphilus|s__Peptoniphilus_lacrimalis",0.9581589958159,-0.969908283418919,1.21385880230862,0.0331384795915087,0.00502935449674318,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname|s__Bacteroides_pectinophilus",0.97489539748954,3.42802378957983,0.604031186467483,0.928436346244654,0.0195329274823691,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname|s__Clostridiales_bacterium_1_7_47FAA",0.715481171548117,-1.24583653654419,1.57353658573991,0.282300353935006,0.0344795211256356,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname|s__Clostridiales_genomosp_BVAB3",0.98744769874477,-2.32068603105762,0.0153887973728928,0.00123285965315827,0.000273851276753909,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor|s__Flavonifractor_plautii",0.297071129707113,-0.106669509376937,1.54547593403081,2.08564643805248,0.180699134301961,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Pseudoflavonifractor|s__Pseudoflavonifractor_capillosus",0.585774058577406,-1.79616484939808,1.34107169690266,0.168929822280529,0.0244217628881977,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Anaerofustis|s__Anaerofustis_stercorihominis",0.9581589958159,-1.48673856262552,1.45681833866356,0.0273385581826464,0.00400988600973086,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens",0.230125523012552,2.55123268235274,1.89881397338303,59.8865620839529,0.515563411600322,TRUE,TRUE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii",0.234309623430962,0.299824697153738,1.69573545005662,4.35187443268236,0.229099727228777,TRUE,TRUE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_limosum",0.96652719665272,-1.49633465796246,1.87684772946999,0.0436270473716354,0.0044753005515112,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus",0.410041841004184,0.6473565311491,1.44317399772166,3.19321569351878,0.196055319371828,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_rectale",0.0669456066945607,4.31538921021117,1.75194459175418,324.002864249063,0.826599883613805,TRUE,TRUE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_siraeum",0.456066945606695,2.28164236401344,2.44235945975051,105.137932175455,0.326538663295598,TRUE,TRUE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_3_1_31",0.669456066945607,-0.258190346444364,1.89835407619025,1.54754229036167,0.0843464722447693,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum",0.376569037656904,1.47986021704404,1.91628563828419,17.1743723802336,0.302806433088842,TRUE,TRUE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_caccae",0.96234309623431,-1.9014952900403,1.86175279031719,0.0318196091752812,0.00375963069666359,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus",0.451882845188285,-1.04651471058836,1.67399189758405,0.781409059315756,0.0744091579852082,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_unclassified",0.94979079497908,-1.80728550738065,1.33283974409789,0.0200282496848991,0.00412102118678214,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica",0.711297071129707,-1.19599868778728,1.69848698462996,0.369380974385657,0.0430375670261427,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta",0.9581589958159,-1.1329584224361,1.5782835554489,0.0468245617190501,0.00597093876304083,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus",0.351464435146443,0.690642609660791,2.03063069530969,10.1689065290812,0.260047924413429,TRUE,TRUE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum",0.0753138075313808,0.844609535272761,1.51487866796883,6.77837484059432,0.349378971568544,TRUE,TRUE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques",0.0209205020920502,2.7735663786599,1.56112021720314,53.0360625885524,0.705729429928607,FALSE,TRUE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_crossotus",0.941422594142259,5.02793812639292,2.51000390903929,208.636127058856,0.0500629919716428,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_unclassified",0.941422594142259,-1.51669745621045,0.662210179121532,0.0160051854622082,0.00332894579970613,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus",0.351464435146443,0.200283198066462,1.29750631251937,1.83860306333168,0.155479737193769,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes",0.255230125523013,1.58343301008848,1.38003813819196,9.40278234738783,0.378890099278397,TRUE,TRUE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus",0.941422594142259,-0.209103431153375,3.43925518701716,17.5970006031016,0.0184874153723823,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_sp_ART55_1",0.820083682008368,3.42806349051611,1.02470867696392,9.3728198042736,0.151212933268978,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans",0.133891213389121,1.5356683707369,1.41127731287669,10.8892431935807,0.433225679776377,TRUE,TRUE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena",0.205020920502092,1.06926800022179,1.56395117151698,7.86797052155955,0.333156258601612,TRUE,TRUE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_unclassified",0.895397489539749,-0.248404416755514,1.07509099149624,0.14542688550038,0.024043891424001,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_1_57FAA",0.748953974895398,1.03317013389556,1.7893227762683,3.49694294670465,0.0990120972008409,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_4_56FAA",0.682008368200837,-1.16825531015053,1.58634589305515,0.347935251443483,0.0457978902715089,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_2_1_58FAA",0.569037656903766,-0.578880462953567,1.7751731369358,1.1676635733426,0.0909121977478067,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_46FAA",0.230125523012552,1.05710730404136,1.74903413767458,10.2281090276391,0.331187241694039,TRUE,TRUE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_57FAA_CT1",0.665271966527197,-0.859881134488592,2.04727469355049,1.15182631615418,0.063817447849477,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_4_1_37FAA",0.96652719665272,-2.90310875662145,1.74418785850249,0.00840410397493124,0.00161519778177683,FALSE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_57FAA",0.891213389121339,-1.18129930295479,1.44471654441342,0.0947926532569408,0.0137905672993799,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_63FAA",0.326359832635983,-0.924058269043446,1.59711873309176,0.957218752453166,0.0993425468070803,TRUE,FALSE
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_6_1_63FAA",0.96652719665272,-1.79364222282939,2.0282250930095,0.0435513002725662,0.00438032308353787,FALSE,FALSE
